0.000110113,2.02264e-05,0,0
0.000132385,2.43175e-05,3.78881,2.6791
0.000159162,2.92361e-05,0.44822,0.316939
0.000191355,3.51495e-05,2.05998,1.45663
0.000230059,4.2259e-05,12.2742,3.96102
0.000276592,5.08065e-05,4.23702,1.86356
0.000332537,6.10829e-05,25.0761,6.11184
0.000399797,7.34378e-05,11.1983,3.14278
0.000480662,8.82916e-05,17.6017,3.56386
0.000577882,0.00010615,34.7813,6.69327
0.000694767,0.00012762,49.4318,7.26828
0.000835294,0.000153433,68.2332,8.5209
0.00100424,0.000184467,89.5174,10.8121
0.00120737,0.000221779,121.209,13.2522
0.00145157,0.000266636,201.013,15.0787
0.00174518,0.000320568,277.169,18.8382
0.00209816,0.000385407,395.214,22.0791
0.00252255,0.000463361,500.055,23.7532
0.00303277,0.000557083,739.246,29.7709
0.00364619,0.00066976,1168.49,39.3514
0.00438369,0.000805229,1614.2,43.9048
0.00527035,0.000968098,2536.38,57.1222
0.00633635,0.00116391,3599.96,66.8017
0.00761797,0.00139933,5034.81,80.1554
0.00915882,0.00168236,7631.31,98.5215
0.0110113,0.00202264,10341.4,113.532
0.0132385,0.00243175,15422.5,139.853
0.0159162,0.00292361,21845.2,165.324
0.0191355,0.00351495,32297,201.728
0.0230059,0.0042259,46187.5,240.989
0.0276592,0.00508065,66638.8,289.131
0.0332537,0.00610829,96464.9,349.032
0.0399797,0.00734378,138044,417.161
0.0480662,0.00882916,201081,503.186
0.0577882,0.010615,288965,600.976
0.0694767,0.012762,414593,719.76
0.0835294,0.0153433,596696,862.491
0.100424,0.0184467,862912,1035.34
0.120737,0.0221779,1.24041e+06,1238.94
0.145157,0.0266636,1.77647e+06,1477.18
0.174518,0.0320568,2.54685e+06,1767.13
0.209816,0.0385407,3.63485e+06,2102.9
0.252255,0.0463361,5.17283e+06,2498.15
0.303277,0.0557083,7.33362e+06,2958.86
0.364619,0.066976,1.031e+07,3484.71
0.438369,0.0805229,1.43748e+07,4078.59
0.527035,0.0968098,1.977e+07,4731.9
0.633635,0.116391,2.65911e+07,5424.3
0.761797,0.139933,3.46472e+07,6114.59
0.915882,0.168236,4.35836e+07,6779.63
