0.000110113,2.02264e-05,0,0,0,0,-nan,-nan
0.000132385,2.43175e-05,0,0,0,0,-nan,-nan
0.000159162,2.92361e-05,0,0,0,0,-nan,-nan
0.000191355,3.51495e-05,0,0,0,0,-nan,-nan
0.000230059,4.2259e-05,0,0,0,0,-nan,-nan
0.000276592,5.08065e-05,0,0,0,0,-nan,-nan
0.000332537,6.10829e-05,0,0,0,0,-nan,-nan
0.000399797,7.34378e-05,0,0,0,0,-nan,-nan
0.000480662,8.82916e-05,0,0,0,0,-nan,-nan
0.000577882,0.00010615,0,0,0,0,-nan,-nan
0.000694767,0.00012762,0,0,0,0,-nan,-nan
0.000835294,0.000153433,0,0,0,0,-nan,-nan
0.00100424,0.000184467,0,0,0,0,-nan,-nan
0.00120737,0.000221779,0,0,0,0,-nan,-nan
0.00145157,0.000266636,0,0,0,0,-nan,-nan
0.00174518,0.000320568,0,0,0,0,-nan,-nan
0.00209816,0.000385407,0,0,0,0,-nan,-nan
0.00252255,0.000463361,0.000142,7.10001e-05,0,0,-nan,-nan
0.00303277,0.000557083,0,0,0,0,-nan,-nan
0.00364619,0.00066976,0,0,0,0,-nan,-nan
0.00438369,0.000805229,9.76598e-05,6.90559e-05,0,0,-nan,-nan
0.00527035,0.000968098,0,0,0,0,-nan,-nan
0.00633635,0.00116391,0,0,0,0,-nan,-nan
0.00761797,0.00139933,8.54612e-05,6.04302e-05,0.00131896,0.000932645,-nan,-nan
0.00915882,0.00168236,0.000135017,9.54717e-05,0,0,-nan,-nan
0.0110113,0.00202264,0.0006514,0.000186244,0.00237409,0.00167873,-nan,-nan
0.0132385,0.00243175,0.000639449,0.000189952,0.00178082,0.00112955,-nan,-nan
0.0159162,0.00292361,0.000577399,0.000211326,0.00335537,0.00237261,-nan,-nan
0.0191355,0.00351495,0.000917628,0.000242813,0,0,-nan,-nan
0.0230059,0.0042259,0.000930823,0.000220454,0.00297263,0.00154232,-nan,-nan
0.0276592,0.00508065,0.00180776,0.000326774,0.00113461,0.000567673,-nan,-nan
0.0332537,0.00610829,0.00214714,0.000347191,0.00658661,0.00271163,-nan,-nan
0.0399797,0.00734378,0.0046873,0.000578953,0.0060272,0.00303095,-nan,-nan
0.0480662,0.00882916,0.00498242,0.000543068,0.014165,0.0034084,-nan,-nan
0.0577882,0.010615,0.00844251,0.000720816,0.0118253,0.0033492,-nan,-nan
0.0694767,0.012762,0.0112637,0.000870466,0.0292869,0.00533088,-nan,-nan
0.0835294,0.0153433,0.0119979,0.000868531,0.0286678,0.00561301,-nan,-nan
0.100424,0.0184467,0.0188949,0.00108415,0.0389674,0.00662029,-nan,-nan
0.120737,0.0221779,0.0300584,0.00142407,0.0570396,0.00807554,-nan,-nan
0.145157,0.0266636,0.0393586,0.00155917,0.067988,0.00846425,-nan,-nan
0.174518,0.0320568,0.0446847,0.0016003,0.0762567,0.00809621,-nan,-nan
0.209816,0.0385407,0.0605362,0.00189019,0.104556,0.00936577,-nan,-nan
0.252255,0.0463361,0.0786007,0.00211098,0.0864252,0.00745734,-nan,-nan
0.303277,0.0557083,0.0920242,0.00222752,0.085766,0.0070035,-nan,-nan
0.364619,0.066976,0.100901,0.00221986,0.0951335,0.00711066,-nan,-nan
0.438369,0.0805229,0.109278,0.00221381,0.0765641,0.00570675,-nan,-nan
0.527035,0.0968098,0.110295,0.00213131,0.0620001,0.00478777,-nan,-nan
0.633635,0.116391,0.095264,0.00190733,0.0575763,0.00473113,-nan,-nan
0.761797,0.139933,0.0946484,0.00187914,0.0487261,0.00414864,-nan,-nan
0.915882,0.168236,0.0759496,0.00163812,0.0335057,0.00311587,-nan,-nan
