0.005,0.01,627,25.04,0,0,0,0,1.00428e+06,1002.14,1092,33.0454,0,0,10390,101.931,23,4.79583,0,0
0.015,0.01,0,0,0,0,0,0,1.00389e+06,1001.94,956,30.9192,0,0,43611,208.832,335,18.303,0,0
0.025,0.01,0,0,0,0,0,0,392883,626.804,252,15.8745,0,0,243177,493.13,313,17.6918,0,0
0.035,0.01,0,0,0,0,0,0,34639,186.116,89,9.43398,0,0,415766,644.799,250,15.8114,0,0
0.045,0.01,0,0,0,0,0,0,412,20.2978,42,6.48074,0,0,344382,586.841,199,14.1067,0,0
0.055,0.01,0,0,0,0,0,0,126,11.225,35,5.91608,0,0,276142,525.492,167,12.9228,0,0
0.065,0.01,0,0,0,0,0,0,53,7.28011,24,4.89898,0,0,229308,478.861,110,10.4881,0,0
0.075,0.01,0,0,0,0,0,0,16,4,13,3.60555,0,0,193134,439.47,95,9.74679,0,0
0.085,0.01,0,0,0,0,0,0,6,2.44949,2,1.41421,0,0,167202,408.903,98,9.89949,0,0
0.095,0.01,0,0,0,0,0,0,3,1.73205,7,2.64575,0,0,145048,380.852,72,8.48528,0,0
0.105,0.01,0,0,0,0,0,0,2,1.41421,1,1,0,0,127079,356.481,75,8.66025,0,0
0.115,0.01,0,0,0,0,0,0,0,0,2,1.41421,0,0,112971,336.112,62,7.87401,0,0
0.125,0.01,0,0,0,0,0,0,0,0,3,1.73205,0,0,101563,318.69,55,7.4162,0,0
0.135,0.01,0,0,0,0,0,0,0,0,2,1.41421,0,0,91195,301.985,52,7.2111,0,0
0.145,0.01,0,0,0,0,0,0,0,0,1,1,0,0,82528,287.277,37,6.08276,0,0
0.155,0.01,0,0,0,0,0,0,0,0,0,0,0,0,75154,274.142,42,6.48074,0,0
0.165,0.01,0,0,0,0,0,0,0,0,0,0,0,0,68497,261.719,27,5.19615,0,0
0.175,0.01,0,0,0,0,0,0,0,0,0,0,0,0,62659,250.318,39,6.245,0,0
0.185,0.01,0,0,0,0,0,0,0,0,0,0,0,0,57677,240.16,36,6,0,0
0.195,0.01,0,0,0,0,0,0,0,0,0,0,0,0,53177,230.601,19,4.3589,0,0
0.205,0.01,0,0,0,0,0,0,0,0,0,0,0,0,49443,222.358,39,6.245,0,0
0.215,0.01,0,0,0,0,0,0,0,0,0,0,0,0,45803,214.016,17,4.12311,0,0
0.225,0.01,0,0,0,0,0,0,0,0,0,0,0,0,42228,205.495,26,5.09902,0,0
0.235,0.01,0,0,0,0,0,0,0,0,0,0,0,0,39268,198.162,15,3.87298,0,0
0.245,0.01,0,0,0,0,0,0,0,0,0,0,0,0,36765,191.742,16,4,0,0
0.255,0.01,0,0,0,0,0,0,0,0,0,0,0,0,34713,186.314,18,4.24264,0,0
0.265,0.01,0,0,0,0,0,0,0,0,0,0,0,0,31801,178.328,17,4.12311,0,0
0.275,0.01,0,0,0,0,0,0,0,0,0,0,0,0,29841,172.745,18,4.24264,0,0
0.285,0.01,0,0,0,0,0,0,0,0,0,0,0,0,28033,167.431,15,3.87298,0,0
0.295,0.01,0,0,0,0,0,0,0,0,0,0,0,0,26549,162.939,13,3.60555,0,0
0.305,0.01,0,0,0,0,0,0,0,0,0,0,0,0,24795,157.464,9,3,0,0
0.315,0.01,0,0,0,0,0,0,0,0,0,0,0,0,23421,153.039,8,2.82843,0,0
0.325,0.01,0,0,0,0,0,0,0,0,0,0,0,0,21895,147.97,9,3,0,0
0.335,0.01,0,0,0,0,0,0,0,0,0,0,0,0,20698,143.868,12,3.4641,0,0
0.345,0.01,0,0,0,0,0,0,0,0,0,0,0,0,19683,140.296,6,2.44949,0,0
0.355,0.01,0,0,0,0,0,0,0,0,0,0,0,0,18752,136.938,4,2,0,0
0.365,0.01,0,0,0,0,0,0,0,0,0,0,0,0,17625,132.759,10,3.16228,0,0
0.375,0.01,0,0,0,0,0,0,0,0,0,0,0,0,16524,128.546,14,3.74166,0,0
0.385,0.01,0,0,0,0,0,0,0,0,0,0,0,0,15540,124.66,9,3,0,0
0.395,0.01,0,0,0,0,0,0,0,0,0,0,0,0,14960,122.311,7,2.64575,0,0
0.405,0.01,0,0,0,0,0,0,0,0,0,0,0,0,14164,119.013,6,2.44949,0,0
0.415,0.01,0,0,0,0,0,0,0,0,0,0,0,0,13521,116.28,5,2.23607,0,0
0.425,0.01,0,0,0,0,0,0,0,0,0,0,0,0,12595,112.227,7,2.64575,0,0
0.435,0.01,0,0,0,0,0,0,0,0,0,0,0,0,12092,109.964,6,2.44949,0,0
0.445,0.01,0,0,0,0,0,0,0,0,0,0,0,0,11441,106.963,5,2.23607,0,0
0.455,0.01,0,0,0,0,0,0,0,0,0,0,0,0,10960,104.69,3,1.73205,0,0
0.465,0.01,0,0,0,0,0,0,0,0,0,0,0,0,10447,102.211,2,1.41421,0,0
0.475,0.01,0,0,0,0,0,0,0,0,0,0,0,0,10002,100.01,7,2.64575,0,0
0.485,0.01,0,0,0,0,0,0,0,0,0,0,0,0,9474,97.3345,2,1.41421,0,0
0.495,0.01,0,0,0,0,0,0,0,0,0,0,0,0,8846,94.0532,5,2.23607,0,0
0.505,0.01,0,0,0,0,0,0,0,0,0,0,0,0,8592,92.693,3,1.73205,0,0
0.515,0.01,0,0,0,0,0,0,0,0,0,0,0,0,8121,90.1166,3,1.73205,0,0
0.525,0.01,0,0,0,0,0,0,0,0,0,0,0,0,7788,88.2496,2,1.41421,0,0
0.535,0.01,0,0,0,0,0,0,0,0,0,0,0,0,7534,86.7986,2,1.41421,0,0
0.545,0.01,0,0,0,0,0,0,0,0,0,0,0,0,7115,84.3505,4,2,0,0
0.555,0.01,0,0,0,0,0,0,0,0,0,0,0,0,6835,82.6741,5,2.23607,0,0
0.565,0.01,0,0,0,0,0,0,0,0,0,0,0,0,6503,80.6412,2,1.41421,0,0
0.575,0.01,0,0,0,0,0,0,0,0,0,0,0,0,6204,78.7655,1,1,0,0
0.585,0.01,0,0,0,0,0,0,0,0,0,0,0,0,5886,76.7203,2,1.41421,0,0
0.595,0.01,0,0,0,0,0,0,0,0,0,0,0,0,5711,75.5712,4,2,0,0
0.605,0.01,0,0,0,0,0,0,0,0,0,0,0,0,5472,73.973,0,0,0,0
0.615,0.01,0,0,0,0,0,0,0,0,0,0,0,0,5208,72.1665,2,1.41421,0,0
0.625,0.01,0,0,0,0,0,0,0,0,0,0,0,0,5022,70.8661,4,2,0,0
0.635,0.01,0,0,0,0,0,0,0,0,0,0,0,0,4836,69.5414,0,0,0,0
0.645,0.01,0,0,0,0,0,0,0,0,0,0,0,0,4597,67.8012,0,0,0,0
0.655,0.01,0,0,0,0,0,0,0,0,0,0,0,0,4362,66.0454,1,1,0,0
0.665,0.01,0,0,0,0,0,0,0,0,0,0,0,0,4236,65.0846,3,1.73205,0,0
0.675,0.01,0,0,0,0,0,0,0,0,0,0,0,0,4178,64.6375,1,1,0,0
0.685,0.01,0,0,0,0,0,0,0,0,0,0,0,0,3901,62.458,3,1.73205,0,0
0.695,0.01,0,0,0,0,0,0,0,0,0,0,0,0,3771,61.4085,1,1,0,0
0.705,0.01,0,0,0,0,0,0,0,0,0,0,0,0,3525,59.3717,0,0,0,0
0.715,0.01,0,0,0,0,0,0,0,0,0,0,0,0,3401,58.3181,1,1,0,0
0.725,0.01,0,0,0,0,0,0,0,0,0,0,0,0,3256,57.0614,1,1,0,0
0.735,0.01,0,0,0,0,0,0,0,0,0,0,0,0,3135,55.9911,0,0,0,0
0.745,0.01,0,0,0,0,0,0,0,0,0,0,0,0,3015,54.909,0,0,0,0
0.755,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2882,53.6843,1,1,0,0
0.765,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2793,52.8488,1,1,0,0
0.775,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2637,51.3517,3,1.73205,0,0
0.785,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2477,49.7695,0,0,0,0
0.795,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2433,49.3254,1,1,0,0
0.805,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2403,49.0204,0,0,0,0
0.815,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2279,47.7389,1,1,0,0
0.825,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2200,46.9042,0,0,0,0
0.835,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2173,46.6154,0,0,0,0
0.845,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2024,44.9889,1,1,0,0
0.855,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1993,44.643,0,0,0,0
0.865,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1853,43.0465,0,0,0,0
0.875,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1876,43.3128,0,0,0,0
0.885,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1664,40.7922,0,0,0,0
0.895,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1689,41.0974,1,1,0,0
0.905,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1581,39.7618,0,0,0,0
0.915,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1557,39.4588,1,1,0,0
0.925,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1569,39.6106,0,0,0,0
0.935,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1402,37.4433,0,0,0,0
0.945,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1483,38.5097,0,0,0,0
0.955,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1357,36.8375,0,0,0,0
0.965,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1300,36.0555,0,0,0,0
0.975,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1230,35.0714,0,0,0,0
0.985,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1242,35.242,0,0,0,0
0.995,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1179,34.3366,1,1,0,0
