0.005,0.01,255,15.9687,0,0,0,0,298734,546.566,2798,52.8961,0,0,19139,138.344,66,8.12404,0,0
0.015,0.01,0,0,0,0,0,0,193846,440.279,3434,58.6003,16,4,59446,243.816,1344,36.6606,1,1
0.025,0.01,0,0,0,0,0,0,54825,234.147,972,31.1769,5,2.23607,89922,299.87,1946,44.1135,16,4
0.035,0.01,0,0,0,0,0,0,3901,62.458,78,8.83176,0,0,95114,308.406,1787,42.2729,22,4.69042
0.045,0.01,0,0,0,0,0,0,62,7.87401,6,2.44949,0,0,74368,272.705,1319,36.318,15,3.87298
0.055,0.01,0,0,0,0,0,0,12,3.4641,2,1.41421,0,0,57526,239.846,1073,32.7567,13,3.60555
0.065,0.01,0,0,0,0,0,0,7,2.64575,1,1,0,0,46541,215.734,804,28.3549,8,2.82843
0.075,0.01,0,0,0,0,0,0,3,1.73205,1,1,0,0,38592,196.448,641,25.318,4,2
0.085,0.01,0,0,0,0,0,0,1,1,1,1,0,0,32395,179.986,599,24.4745,5,2.23607
0.095,0.01,0,0,0,0,0,0,1,1,2,1.41421,0,0,27757,166.604,513,22.6495,4,2
0.105,0.01,0,0,0,0,0,0,0,0,0,0,0,0,23998,154.913,478,21.8632,3,1.73205
0.115,0.01,0,0,0,0,0,0,0,0,0,0,0,0,21039,145.048,365,19.105,4,2
0.125,0.01,0,0,0,0,0,0,0,0,0,0,0,0,18504,136.029,348,18.6548,1,1
0.135,0.01,0,0,0,0,0,0,0,0,1,1,0,0,16606,128.864,322,17.9444,2,1.41421
0.145,0.01,0,0,0,0,0,0,0,0,0,0,0,0,14794,121.631,262,16.1864,2,1.41421
0.155,0.01,0,0,0,0,0,0,0,0,0,0,0,0,13469,116.056,234,15.2971,2,1.41421
0.165,0.01,0,0,0,0,0,0,0,0,0,0,0,0,11937,109.257,194,13.9284,1,1
0.175,0.01,0,0,0,0,0,0,0,0,0,0,0,0,10813,103.986,186,13.6382,4,2
0.185,0.01,0,0,0,0,0,0,0,0,0,0,0,0,9791,98.9495,172,13.1149,1,1
0.195,0.01,0,0,0,0,0,0,0,0,0,0,0,0,9119,95.4935,146,12.083,1,1
0.205,0.01,0,0,0,0,0,0,0,0,0,0,0,0,8373,91.5041,127,11.2694,3,1.73205
