0.000110113,2.02264e-05,1.16442e-08,8.23367e-09,0,0,1.47957e-08,1.04621e-08
0.000132385,2.43175e-05,0,0,5.72019e-08,4.04478e-08,1.37239e-06,9.7043e-07
0.000159162,2.92361e-05,1.42248e-08,1.00585e-08,2.06975e-07,1.2919e-07,0,0
0.000191355,3.51495e-05,2.29461e-08,1.62254e-08,5.8649e-08,3.85044e-08,1.17527e-06,7.65052e-07
0.000230059,4.2259e-05,8.37099e-08,3.57714e-08,3.17844e-07,1.33677e-07,1.18351e-06,8.36871e-07
0.000276592,5.08065e-05,1.30947e-07,4.0736e-08,3.48873e-07,1.17168e-07,1.46366e-06,1.03496e-06
0.000332537,6.10829e-05,5.0947e-08,1.52735e-08,2.81445e-07,1.23996e-07,4.35742e-07,2.73915e-07
0.000399797,7.34378e-05,1.79128e-07,4.98191e-08,2.22697e-07,6.08709e-08,2.97454e-06,9.32129e-07
0.000480662,8.82916e-05,2.7122e-07,6.49964e-08,8.98363e-07,2.82355e-07,1.1297e-06,4.05101e-07
0.000577882,0.00010615,4.8992e-07,7.51985e-08,8.7639e-07,2.03606e-07,4.7643e-06,1.53861e-06
0.000694767,0.00012762,7.66258e-07,1.09941e-07,1.94936e-06,3.12663e-07,7.05738e-06,2.17267e-06
0.000835294,0.000153433,1.1416e-06,1.41026e-07,3.10457e-06,4.51862e-07,4.76385e-06,1.64469e-06
0.00100424,0.000184467,1.19641e-06,1.31559e-07,3.68873e-06,4.89624e-07,5.28608e-06,1.32662e-06
0.00120737,0.000221779,1.91591e-06,1.68638e-07,5.33685e-06,5.39874e-07,1.56841e-05,2.71933e-06
0.00145157,0.000266636,2.78135e-06,1.98321e-07,5.80137e-06,5.66167e-07,1.4753e-05,2.35931e-06
0.00174518,0.000320568,4.48326e-06,2.56293e-07,1.15221e-05,8.03131e-07,2.98616e-05,3.78762e-06
0.00209816,0.000385407,6.47214e-06,3.05399e-07,1.60206e-05,9.27454e-07,4.50147e-05,4.08135e-06
0.00252255,0.000463361,9.53383e-06,3.761e-07,1.90696e-05,1.0146e-06,5.18638e-05,4.52148e-06
0.00303277,0.000557083,1.26049e-05,4.24827e-07,3.05637e-05,1.2483e-06,8.30444e-05,5.51512e-06
0.00364619,0.00066976,1.93756e-05,5.40117e-07,4.92834e-05,1.70242e-06,0.000116841,6.81722e-06
0.00438369,0.000805229,2.85371e-05,6.41805e-07,6.91841e-05,1.99964e-06,0.000177525,8.21432e-06
0.00527035,0.000968098,3.79534e-05,7.32429e-07,9.68118e-05,2.28965e-06,0.000267292,1.01611e-05
0.00633635,0.00116391,5.80519e-05,9.24321e-07,0.000140956,2.81867e-06,0.00043082,1.30483e-05
0.00761797,0.00139933,8.45812e-05,1.1308e-06,0.000210061,3.42717e-06,0.000583428,1.54879e-05
0.00915882,0.00168236,0.000119634,1.31759e-06,0.00030201,4.12081e-06,0.000777083,1.70615e-05
0.0110113,0.00202264,0.000177584,1.60937e-06,0.000445003,5.01555e-06,0.00112659,2.07013e-05
0.0132385,0.00243175,0.000253507,1.93287e-06,0.000629338,5.90575e-06,0.00169229,2.57567e-05
0.0159162,0.00292361,0.000364517,2.31922e-06,0.00091325,7.13234e-06,0.00242859,3.06641e-05
0.0191355,0.00351495,0.000532016,2.80425e-06,0.00134126,8.69831e-06,0.00357685,3.73947e-05
0.0230059,0.0042259,0.000760688,3.34915e-06,0.00193743,1.05095e-05,0.00518435,4.47428e-05
0.0276592,0.00508065,0.00111415,4.04899e-06,0.00279282,1.25046e-05,0.00738211,5.35048e-05
0.0332537,0.00610829,0.00160454,4.86263e-06,0.0040119,1.50441e-05,0.0102564,6.25009e-05
0.0399797,0.00734378,0.00228908,5.79946e-06,0.0058123,1.81095e-05,0.0148049,7.51326e-05
0.0480662,0.00882916,0.00334075,7.01475e-06,0.00835309,2.16243e-05,0.0208318,8.89909e-05
0.0577882,0.010615,0.00484931,8.46686e-06,0.0119525,2.58245e-05,0.0283633,0.000102682
0.0694767,0.012762,0.00698259,1.01555e-05,0.0171282,3.09331e-05,0.0380316,0.000117741
0.0835294,0.0153433,0.0101121,1.22205e-05,0.0240654,3.65356e-05,0.0488935,0.000130085
0.100424,0.0184467,0.0144797,1.45901e-05,0.0331176,4.2382e-05,0.0594156,0.000137451
0.120737,0.0221779,0.0206903,1.73835e-05,0.0443671,4.85574e-05,0.0681729,0.000139536
0.145157,0.0266636,0.0292958,2.06554e-05,0.0570209,5.40292e-05,0.0741633,0.000136092
0.174518,0.0320568,0.0407072,2.42455e-05,0.0698787,5.79224e-05,0.0775173,0.000129323
0.209816,0.0385407,0.0546298,2.78163e-05,0.0808431,5.96396e-05,0.0775336,0.000119207
0.252255,0.0463361,0.0708677,3.13445e-05,0.0884613,5.91909e-05,0.0751414,0.0001082
0.303277,0.0557083,0.0880269,3.42566e-05,0.0919852,5.68439e-05,0.0710557,9.64957e-05
0.364619,0.066976,0.10277,3.58767e-05,0.0913885,5.29502e-05,0.0661215,8.62722e-05
0.438369,0.0805229,0.113335,3.63794e-05,0.0874187,4.85425e-05,0.0605168,7.72831e-05
0.527035,0.0968098,0.118034,3.57859e-05,0.0812836,4.4085e-05,0.0548416,6.98677e-05
0.633635,0.116391,0.11634,3.42516e-05,0.0739193,4.01197e-05,0.0494537,6.3853e-05
0.761797,0.139933,0.108438,3.2127e-05,0.0658526,3.67739e-05,0.0440348,5.95303e-05
0.915882,0.168236,0.0896146,2.85739e-05,0.0541122,3.29412e-05,0.0368348,5.447e-05
