0.000110113,2.02264e-05,-7.32468e-08,7.32468e-08,0,0,0,0,0,0
0.000132385,2.43175e-05,0,0,-1.90986e-07,1.90986e-07,-1.87835e-07,1.87835e-07,-1.57029e-07,1.57029e-07
0.000159162,2.92361e-05,-7.1565e-08,7.1565e-08,0,0,0,0,0,0
0.000191355,3.51495e-05,0,0,-3.26948e-07,3.26948e-07,-4.20718e-07,4.20718e-07,-4.60188e-07,4.60188e-07
0.000230059,4.2259e-05,0,0,0,0,0,0,0,0
0.000276592,5.08065e-05,-6.07982e-08,6.07982e-08,-4.58582e-07,4.3686e-07,-6.56032e-07,6.48585e-07,-8.21605e-07,8.19468e-07
0.000332537,6.10829e-05,2.60531e-07,3.88266e-07,-6.08766e-08,8.39865e-07,-1.16263e-07,1.2009e-06,-2.55808e-07,1.45553e-06
0.000399797,7.34378e-05,-1.87111e-08,1.80387e-07,-6.14622e-07,4.43737e-07,-7.38123e-07,5.53141e-07,-7.78894e-07,6.24149e-07
0.000480662,8.82916e-05,3.23744e-07,5.13972e-07,7.63913e-07,7.97033e-07,8.08868e-07,1.08703e-06,1.06202e-06,1.26918e-06
0.000577882,0.00010615,7.55488e-07,7.39379e-07,4.80819e-07,1.21795e-06,7.09211e-07,1.54666e-06,-2.07888e-08,1.2607e-06
0.000694767,0.00012762,-1.18677e-07,7.45624e-07,1.28717e-07,2.02134e-06,1.60519e-06,4.38965e-06,4.45374e-06,8.01842e-06
0.000835294,0.000153433,4.35838e-07,8.37636e-07,1.37245e-06,1.62623e-06,2.58621e-06,3.04775e-06,4.3694e-06,4.96685e-06
0.00100424,0.000184467,-5.74909e-07,7.66743e-07,-4.57795e-07,1.29386e-06,-1.99542e-06,1.52726e-06,-1.48849e-06,2.70531e-06
0.00120737,0.000221779,-2.48994e-06,8.95178e-07,-5.1291e-06,1.82127e-06,-7.84987e-06,2.80356e-06,-1.00126e-05,4.24472e-06
0.00145157,0.000266636,2.51599e-06,1.57843e-06,1.89391e-06,3.03191e-06,3.11239e-06,4.87619e-06,3.83452e-06,6.78394e-06
0.00174518,0.000320568,2.07269e-06,1.95545e-06,3.17842e-06,3.60018e-06,5.19652e-06,5.75603e-06,6.13477e-06,8.35473e-06
0.00209816,0.000385407,-1.52384e-06,1.74061e-06,-2.41909e-06,2.67756e-06,-3.81645e-06,3.44958e-06,-5.46815e-06,3.96803e-06
0.00252255,0.000463361,2.3584e-06,2.55249e-06,6.80186e-06,4.799e-06,1.14949e-05,8.19033e-06,2.07027e-05,1.31788e-05
0.00303277,0.000557083,-6.98568e-07,2.6779e-06,-3.13165e-06,4.76421e-06,-4.71945e-06,7.55366e-06,-6.96797e-06,1.11847e-05
0.00364619,0.00066976,-1.25255e-07,3.48899e-06,5.99327e-06,6.90877e-06,1.37861e-05,1.22642e-05,2.52594e-05,1.97791e-05
0.00438369,0.000805229,-4.79694e-06,4.16591e-06,-1.29832e-06,7.90744e-06,-3.58206e-06,1.33624e-05,3.29991e-06,2.21149e-05
0.00527035,0.000968098,1.21576e-05,5.38584e-06,1.34605e-05,1.00231e-05,1.51772e-05,1.61343e-05,1.57155e-05,2.42436e-05
0.00633635,0.00116391,2.04288e-06,5.97343e-06,-5.34796e-06,1.16085e-05,-1.02922e-05,1.97413e-05,-1.12166e-05,3.1794e-05
0.00761797,0.00139933,2.35173e-06,7.03516e-06,3.88845e-06,1.34727e-05,1.38041e-05,2.30455e-05,4.53306e-05,3.70652e-05
0.00915882,0.00168236,1.11218e-06,8.62998e-06,9.69953e-06,1.61469e-05,1.35183e-05,2.68775e-05,3.4564e-05,4.22236e-05
0.0110113,0.00202264,-8.8702e-06,1.00957e-05,-2.43667e-05,1.90249e-05,-3.86365e-05,3.16144e-05,-6.35304e-05,4.86556e-05
0.0132385,0.00243175,-1.23872e-05,1.2294e-05,-1.32056e-05,2.32131e-05,-7.08125e-07,3.89702e-05,2.44788e-05,6.10806e-05
0.0159162,0.00292361,-3.71729e-06,1.46446e-05,-1.06156e-06,2.68147e-05,9.38339e-08,4.41927e-05,2.22914e-05,6.91159e-05
0.0191355,0.00351495,-1.64116e-05,1.75393e-05,-3.17847e-05,3.26214e-05,-3.29952e-05,5.43163e-05,-3.8376e-05,8.39119e-05
0.0230059,0.0042259,-2.87087e-05,2.10435e-05,-8.38474e-05,3.90416e-05,-0.000153227,6.4109e-05,-0.000247257,9.84531e-05
0.0276592,0.00508065,-1.05741e-05,2.55781e-05,-2.32914e-05,4.7292e-05,-0.000108697,7.72831e-05,-0.000203955,0.000118342
0.0332537,0.00610829,2.03534e-05,3.07824e-05,-7.12959e-05,5.76716e-05,-9.65212e-05,9.5299e-05,-0.000165276,0.000146133
0.0399797,0.00734378,-9.4928e-05,3.67977e-05,-0.000115732,6.83992e-05,-0.000185804,0.000113179,-0.000280349,0.000174388
0.0480662,0.00882916,-3.31589e-05,4.45177e-05,-6.79785e-05,8.26713e-05,-0.000109289,0.000136436,-0.000190766,0.000208463
0.0577882,0.010615,9.31411e-05,5.39532e-05,0.000253987,0.000100505,0.000477229,0.000166953,0.00069279,0.000256061
0.0694767,0.012762,-5.27854e-05,6.38504e-05,-9.39143e-05,0.000118524,-0.000143808,0.000195223,-0.000152708,0.000298695
0.0835294,0.0153433,0.000133645,7.65648e-05,0.000245359,0.000141729,0.000348529,0.000233406,0.00048297,0.00035755
0.100424,0.0184467,0.000130241,9.039e-05,0.000112121,0.000166469,0.000281871,0.000273623,0.000433565,0.000418649
0.120737,0.0221779,8.38621e-06,0.000105432,0.000150508,0.000192292,8.05587e-05,0.000315722,0.000261163,0.000486304
0.145157,0.0266636,0.000185655,0.000121524,5.92497e-05,0.000219136,1.67893e-05,0.000358523,7.34246e-05,0.000551929
0.174518,0.0320568,0.000529039,0.000136986,-0.000356452,0.000240036,-0.00105991,0.000382743,-0.00181421,0.000573757
0.209816,0.0385407,0.000812056,0.000149951,-0.000909515,0.000250768,-0.00290611,0.000384063,-0.00476017,0.000559211
0.252255,0.0463361,0.00199903,0.000160264,-0.000947259,0.000253553,-0.00416447,0.000372583,-0.00670719,0.000527521
0.303277,0.0557083,0.00462783,0.000166869,-0.000528107,0.000245893,-0.00546866,0.000340875,-0.00936319,0.000462127
0.364619,0.066976,0.00980651,0.000170662,0.00250965,0.00023211,-0.00371632,0.000300489,-0.00814666,0.000385202
0.438369,0.0805229,0.0171937,0.000171375,0.00740826,0.000213236,-0.000731273,0.000254726,-0.00583676,0.000305836
0.527035,0.0968098,0.0281616,0.00017077,0.0147078,0.000195583,0.00467653,0.000217425,-0.00140782,0.000245465
0.633635,0.116391,0.0407924,0.000168925,0.0236089,0.000179253,0.0109351,0.00018612,0.00337931,0.00019714
0.761797,0.139933,0.0535448,0.0001657,0.0325911,0.000166123,0.017402,0.000164963,0.00831711,0.000168915
0.915882,0.168236,0.0620635,0.000156924,0.0383195,0.00015096,0.0213748,0.000144821,0.0111515,0.000143456
