0,1,0,0
1,1,0,0
2,1,0,0
3,1,2990,54.6809
4,1,19046,138.007
5,1,34490,185.715
6,1,72698,269.626
7,1,101771,319.016
8,1,157701,397.116
9,1,182151,426.792
10,1,247932,497.928
11,1,258651,508.577
12,1,324670,569.798
13,1,320453,566.086
14,1,385659,621.014
15,1,366683,605.544
16,1,431058,656.55
17,1,397966,630.845
18,1,455228,674.706
19,1,411954,641.836
20,1,459134,677.594
21,1,409232,639.712
22,1,441908,664.762
23,1,385657,621.013
24,1,403289,635.05
25,1,348993,590.756
26,1,355528,596.262
27,1,304479,551.796
28,1,301589,549.171
29,1,256429,506.388
30,1,247134,497.126
31,1,211044,459.395
32,1,200790,448.096
33,1,170703,413.162
34,1,160582,400.727
35,1,136810,369.878
36,1,126674,355.913
37,1,109052,330.23
38,1,99832,315.962
39,1,85909,293.102
40,1,77670,278.693
41,1,67047,258.934
42,1,59503,243.932
43,1,51687,227.348
44,1,45988,214.448
45,1,39317,198.285
46,1,33969,184.307
47,1,28770,169.617
48,1,24805,157.496
49,1,20798,144.215
50,1,17766,133.289
51,1,14890,122.025
52,1,12571,112.12
53,1,10119,100.593
54,1,8678,93.1558
55,1,6949,83.3607
56,1,5633,75.0533
57,1,4588,67.7348
58,1,3752,61.2536
59,1,3143,56.0625
60,1,2447,49.4672
61,1,1992,44.6318
62,1,1658,40.7185
63,1,1271,35.6511
64,1,1019,31.9218
65,1,819,28.6182
66,1,657,25.632
67,1,511,22.6053
68,1,385,19.6214
69,1,301,17.3494
70,1,242,15.5563
71,1,182,13.4907
72,1,130,11.4018
73,1,115,10.7238
74,1,90,9.48683
75,1,77,8.77496
76,1,56,7.48331
77,1,40,6.32456
78,1,30,5.47723
79,1,27,5.19615
80,1,30,5.47723
81,1,19,4.3589
82,1,14,3.74166
83,1,12,3.4641
84,1,7,2.64575
85,1,8,2.82843
86,1,9,3
87,1,2,1.41421
88,1,1,1
89,1,3,1.73205
90,1,3,1.73205
91,1,2,1.41421
92,1,3,1.73205
93,1,0,0
94,1,1,1
95,1,1,1
96,1,0,0
97,1,0,0
98,1,1,1
99,1,0,0
100,1,0,0
101,1,0,0
102,1,0,0
103,1,0,0
104,1,0,0
105,1,0,0
106,1,1,1
107,1,0,0
108,1,0,0
109,1,0,0
110,1,0,0
111,1,0,0
112,1,0,0
113,1,0,0
114,1,0,0
115,1,0,0
116,1,0,0
117,1,0,0
118,1,0,0
119,1,0,0
120,1,0,0
121,1,0,0
122,1,0,0
123,1,0,0
124,1,0,0
125,1,0,0
126,1,0,0
127,1,0,0
128,1,0,0
129,1,0,0
130,1,0,0
131,1,0,0
132,1,0,0
133,1,0,0
134,1,0,0
135,1,0,0
136,1,0,0
137,1,0,0
138,1,0,0
139,1,0,0
140,1,0,0
141,1,0,0
142,1,0,0
143,1,0,0
144,1,0,0
145,1,0,0
146,1,0,0
147,1,0,0
148,1,0,0
149,1,0,0
150,1,0,0
151,1,0,0
152,1,0,0
153,1,0,0
154,1,0,0
155,1,0,0
156,1,0,0
157,1,0,0
158,1,0,0
159,1,0,0
160,1,0,0
161,1,0,0
162,1,0,0
163,1,0,0
164,1,0,0
165,1,0,0
166,1,0,0
167,1,0,0
168,1,0,0
169,1,0,0
170,1,0,0
171,1,0,0
172,1,0,0
173,1,0,0
174,1,0,0
175,1,0,0
176,1,0,0
177,1,0,0
178,1,0,0
179,1,0,0
180,1,0,0
181,1,0,0
182,1,0,0
183,1,0,0
184,1,0,0
185,1,0,0
186,1,0,0
187,1,0,0
188,1,0,0
189,1,0,0
190,1,0,0
191,1,0,0
192,1,0,0
193,1,0,0
194,1,0,0
195,1,0,0
196,1,0,0
197,1,0,0
198,1,0,0
199,1,0,0
