0.000110113,2.02264e-05,0,0,0,0,-nan,-nan
0.000132385,2.43175e-05,0,0,0,0,-nan,-nan
0.000159162,2.92361e-05,0,0,0,0,-nan,-nan
0.000191355,3.51495e-05,0,0,0,0,-nan,-nan
0.000230059,4.2259e-05,0,0,0,0,-nan,-nan
0.000276592,5.08065e-05,0,0,0,0,-nan,-nan
0.000332537,6.10829e-05,0,0,0,0,-nan,-nan
0.000399797,7.34378e-05,0,0,0,0,-nan,-nan
0.000480662,8.82916e-05,0,0,0,0,-nan,-nan
0.000577882,0.00010615,0,0,0,0,-nan,-nan
0.000694767,0.00012762,0,0,0,0,-nan,-nan
0.000835294,0.000153433,0,0,0,0,-nan,-nan
0.00100424,0.000184467,0,0,0,0,-nan,-nan
0.00120737,0.000221779,1.3409e-06,9.4816e-07,0,0,-nan,-nan
0.00145157,0.000266636,0,0,0,0,-nan,-nan
0.00174518,0.000320568,3.86322e-07,2.73171e-07,0,0,-nan,-nan
0.00209816,0.000385407,9.84828e-07,6.96378e-07,0,0,-nan,-nan
0.00252255,0.000463361,0,0,0,0,-nan,-nan
0.00303277,0.000557083,2.07127e-06,1.46461e-06,0,0,-nan,-nan
0.00364619,0.00066976,0,0,0,0,-nan,-nan
0.00438369,0.000805229,7.2687e-06,3.67841e-06,0,0,-nan,-nan
0.00527035,0.000968098,5.53827e-06,3.09523e-06,0,0,-nan,-nan
0.00633635,0.00116391,2.59958e-06,1.21642e-06,0,0,-nan,-nan
0.00761797,0.00139933,5.98733e-06,3.18702e-06,0,0,-nan,-nan
0.00915882,0.00168236,1.01338e-05,4.38349e-06,0,0,-nan,-nan
0.0110113,0.00202264,3.78818e-05,8.08319e-06,0,0,-nan,-nan
0.0132385,0.00243175,6.01552e-05,1.00193e-05,0,0,-nan,-nan
0.0159162,0.00292361,8.57156e-05,1.2623e-05,0,0,-nan,-nan
0.0191355,0.00351495,0.000115355,1.35027e-05,0.00108979,0.000770596,-nan,-nan
0.0230059,0.0042259,0.000140137,1.51618e-05,0.00196654,0.00139055,-nan,-nan
0.0276592,0.00508065,0.000260008,2.09802e-05,0,0,-nan,-nan
0.0332537,0.00610829,0.00034107,2.53094e-05,0,0,-nan,-nan
0.0399797,0.00734378,0.000489586,2.93571e-05,0.00254604,0.00113074,-nan,-nan
0.0480662,0.00882916,0.00063419,3.23057e-05,0.0037069,0.0017679,-nan,-nan
0.0577882,0.010615,0.00099556,4.12113e-05,0.00107892,0.000550521,-nan,-nan
0.0694767,0.012762,0.00137674,4.75491e-05,0.00458828,0.00185035,-nan,-nan
0.0835294,0.0153433,0.0019232,5.70244e-05,0.00588383,0.00155237,-nan,-nan
0.100424,0.0184467,0.00257517,6.52687e-05,0.0131735,0.0028331,-nan,-nan
0.120737,0.0221779,0.00392525,8.02507e-05,0.00742896,0.00156942,-nan,-nan
0.145157,0.0266636,0.00563974,9.87469e-05,0.0110876,0.00224184,-nan,-nan
0.174518,0.0320568,0.00806562,0.000118797,0.0206739,0.00351833,-nan,-nan
0.209816,0.0385407,0.0110243,0.000134787,0.0235549,0.00368971,-nan,-nan
0.252255,0.0463361,0.0149011,0.000156014,0.0203742,0.00261373,-nan,-nan
0.303277,0.0557083,0.0191862,0.000175293,0.0218672,0.00258062,-nan,-nan
0.364619,0.066976,0.0225991,0.000184536,0.0182327,0.00237792,-nan,-nan
0.438369,0.0805229,0.0256268,0.000190686,0.017459,0.00246955,-nan,-nan
0.527035,0.0968098,0.0275034,0.000191145,0.0237972,0.00260663,-nan,-nan
0.633635,0.116391,0.0268191,0.0001823,0.0193781,0.00263241,-nan,-nan
0.761797,0.139933,0.0240507,0.00016648,0.0157018,0.00159153,-nan,-nan
0.915882,0.168236,0.0189077,0.000144306,0.00996943,0.00140929,-nan,-nan
