0.000110113,2.02264e-05,0,0,0,0,0,0,0,0,0,0
0.000132385,2.43175e-05,0,0,0,0,0,0,0,0,0,0
0.000159162,2.92361e-05,0,0,0,0,0,0,0,0,0,0
0.000191355,3.51495e-05,0,0,0,0,0,0,0,0,0,0
0.000230059,4.2259e-05,0,0,0,0,0,0,0,0,0,0
0.000276592,5.08065e-05,0,0,0,0,0,0,0,0,0,0
0.000332537,6.10829e-05,0,0,0,0,0,0,0,0,0,0
0.000399797,7.34378e-05,0,0,0,0,0,0,0,0,0,0
0.000480662,8.82916e-05,0,0,0,0,0,0,0,0,0,0
0.000577882,0.00010615,0,0,0,0,0,0,0,0,0,0
0.000694767,0.00012762,0,0,0,0,0,0,0,0,0,0
0.000835294,0.000153433,0,0,0,0,0,0,0,0,0,0
0.00100424,0.000184467,0,0,0,0,0,0,0,0,0.521426,0.368704
0.00120737,0.000221779,0,0,0,0,0,0,0,0,0,0
0.00145157,0.000266636,0,0,0,0,0,0,0.872181,0.616725,0,0
0.00174518,0.000320568,0,0,0,0,0,0,0,0,0,0
0.00209816,0.000385407,0,0,0,0,0,0,0,0,0,0
0.00252255,0.000463361,0,0,0,0,0,0,0.734009,0.519022,0,0
0.00303277,0.000557083,0.392046,0.277219,0.274531,0.194123,0.990005,0.70004,0,0,0,0
0.00364619,0.00066976,0,0,0,0,0,0,0,0,0,0
0.00438369,0.000805229,0.367839,0.260101,0,0,0.760445,0.537716,0.342819,0.24241,0,0
0.00527035,0.000968098,0.857098,0.430866,1.50398,0.638333,0.295002,0.208598,2.38611,0.861102,0.96801,0.684486
0.00633635,0.00116391,1.46494,0.605961,0.612734,0.433268,0.605483,0.428141,1.65115,0.679886,0.535755,0.378836
0.00761797,0.00139933,1.28968,0.540521,0.680573,0.340729,1.21257,0.640463,1.92881,0.797852,3.45891,0.98931
0.00915882,0.00168236,1.0252,0.529492,0.888073,0.447667,3.11507,0.958266,1.22566,0.504708,3.15883,0.89169
0.0110113,0.00202264,2.6545,0.73849,1.43427,0.586954,3.3627,1.01565,2.55293,0.974537,5.446,1.24079
0.0132385,0.00243175,10.4958,1.71815,6.74521,1.35795,4.82259,1.16168,4.98791,1.20218,7.38339,1.49436
0.0159162,0.00292361,10.2242,1.75771,7.67017,1.48888,10.193,1.77111,3.85547,1.06453,4.14074,0.93227
0.0191355,0.00351495,12.8657,1.85342,12.1925,1.8229,10.5179,1.85151,12.4689,1.90371,13.1243,1.99733
0.0230059,0.0042259,19.2114,2.27393,11.3426,1.71245,11.1852,1.60812,9.62217,1.60618,18.3065,2.32143
0.0276592,0.00508065,36.5721,3.15096,16.6828,2.01724,19.6695,2.43272,15.1651,1.97847,20.5887,2.30545
0.0332537,0.00610829,47.7228,3.63523,24.3491,2.6117,28.6974,2.93049,25.7432,2.59188,32.9022,3.08096
0.0399797,0.00734378,51.941,3.9208,31.0045,2.8683,41.1332,3.41282,41.5452,3.53151,41.1367,3.47854
0.0480662,0.00882916,87.3256,4.99068,48.4959,3.46883,55.4333,3.92455,53.7538,3.89834,68.4984,4.48039
0.0577882,0.010615,117.152,5.6314,76.4627,4.54863,79.5377,4.7379,80.9068,4.73176,91.898,4.97714
0.0694767,0.012762,177.42,7.09911,108.665,5.40749,108.207,5.5809,96.9317,5.29676,146.85,6.4484
0.0835294,0.0153433,244.426,8.23622,182.046,7.07279,169.408,6.94676,165.391,6.95967,234.218,8.33987
0.100424,0.0184467,377.646,10.163,239.553,8.00443,233.653,8.22787,216.881,8.02843,301.332,9.26696
0.120737,0.0221779,540.64,12.1968,341.352,9.70926,354.63,9.99922,345.864,9.91272,432.526,11.082
0.145157,0.0266636,801.746,14.9178,502.045,11.759,475.198,11.6264,470.344,11.6633,611.548,13.1285
0.174518,0.0320568,1135.21,17.6716,675.463,13.6912,668.68,13.9312,699.679,14.2279,893.723,16.175
0.209816,0.0385407,1549.09,20.5264,1008.28,16.5783,1032.75,17.1315,1003.5,16.8897,1250.2,18.7858
0.252255,0.0463361,2103.66,23.9232,1361.39,19.1963,1305.97,19.1799,1317.35,19.2573,1657.76,21.7111
0.303277,0.0557083,2872.37,27.8752,1736.98,21.516,1813.49,22.6434,1746.93,22.2489,2347.91,25.7715
0.364619,0.066976,3666.87,31.1243,2292.05,24.5668,2274.14,24.9548,2170.98,24.4152,2796.99,27.7515
0.438369,0.0805229,4458.05,33.7621,2812.22,26.7928,2597.77,26.1111,2576.49,26.1773,3242.95,29.2665
0.527035,0.0968098,5003.63,35.2399,3204.25,28.0626,2776.87,26.6155,2807.31,26.7269,3593.44,30.2956
0.633635,0.116391,5249.55,35.4181,3354.86,28.1962,2861.78,26.3446,2848.96,26.3711,3638.07,29.7999
0.761797,0.139933,4911.74,33.5777,3183.81,26.9806,2705.27,25.1929,2601.24,24.6449,3262.26,27.6133
0.915882,0.168236,4014.18,29.6837,2528.28,23.4815,2028.31,21.1738,1978.32,20.9135,2511.03,23.6948
