0.000110113,2.02264e-05,0,0,0,0,0,0,0,0
0.000132385,2.43175e-05,6.70431e-08,3.03449e-08,4.92252e-08,3.48075e-08,2.52876e-08,1.7881e-08,1.02322e-08,7.23528e-09
0.000159162,2.92361e-05,3.44511e-08,1.72424e-08,1.16912e-07,4.425e-08,5.23362e-08,2.75729e-08,0,0
0.000191355,3.51495e-05,8.8834e-08,3.00984e-08,7.8207e-08,3.40215e-08,3.5891e-08,2.53788e-08,4.17784e-08,2.1786e-08
0.000230059,4.2259e-05,4.5462e-08,2.39879e-08,8.90677e-08,3.88929e-08,5.90215e-08,3.37075e-08,9.74318e-08,3.23817e-08
0.000276592,5.08065e-05,4.26178e-08,1.87552e-08,1.35701e-07,4.44955e-08,1.23484e-07,3.43544e-08,2.95232e-08,1.2095e-08
0.000332537,6.10829e-05,2.05696e-07,4.87943e-08,1.00171e-07,3.3592e-08,2.53306e-08,1.79115e-08,1.62169e-07,4.84758e-08
0.000399797,7.34378e-05,1.63062e-07,4.0684e-08,3.50137e-07,7.4209e-08,1.51627e-07,4.25093e-08,1.1894e-07,3.07299e-08
0.000480662,8.82916e-05,2.21683e-07,4.51883e-08,1.5786e-07,4.21096e-08,2.74186e-07,6.64924e-08,2.45536e-07,5.75684e-08
0.000577882,0.00010615,3.99339e-07,6.50609e-08,5.72708e-07,8.21537e-08,3.7095e-07,7.06551e-08,5.90896e-07,8.60532e-08
0.000694767,0.00012762,6.3975e-07,7.82215e-08,3.95731e-07,6.97896e-08,5.55469e-07,8.27054e-08,6.0089e-07,8.61209e-08
0.000835294,0.000153433,8.82871e-07,9.60283e-08,8.61249e-07,1.00794e-07,8.33975e-07,1.10643e-07,7.53207e-07,1.02943e-07
0.00100424,0.000184467,1.18374e-06,1.09337e-07,9.39452e-07,1.10458e-07,9.4375e-07,1.07627e-07,1.42896e-06,1.32579e-07
0.00120737,0.000221779,1.81063e-06,1.38962e-07,1.86334e-06,1.58146e-07,1.75847e-06,1.55147e-07,1.50335e-06,1.36116e-07
0.00145157,0.000266636,1.84937e-06,1.35193e-07,2.20445e-06,1.70531e-07,2.4147e-06,1.7594e-07,2.81345e-06,1.96194e-07
0.00174518,0.000320568,3.35554e-06,1.88815e-07,3.33155e-06,2.12219e-07,3.52289e-06,2.14994e-07,2.98201e-06,1.88848e-07
0.00209816,0.000385407,5.25083e-06,2.31331e-07,4.59844e-06,2.44525e-07,5.36888e-06,2.71087e-07,5.24814e-06,2.57531e-07
0.00252255,0.000463361,7.3211e-06,2.73358e-07,7.05509e-06,3.10616e-07,7.22797e-06,3.0377e-07,7.05523e-06,3.02035e-07
0.00303277,0.000557083,1.07199e-05,3.32768e-07,1.11756e-05,3.91287e-07,1.04254e-05,3.75087e-07,1.10651e-05,3.70476e-07
0.00364619,0.00066976,1.44033e-05,3.82965e-07,1.54458e-05,4.61589e-07,1.51822e-05,4.495e-07,1.56786e-05,4.41767e-07
0.00438369,0.000805229,2.33207e-05,4.92508e-07,2.13151e-05,5.32473e-07,2.27586e-05,5.45256e-07,2.0204e-05,5.00314e-07
0.00527035,0.000968098,3.11427e-05,5.65233e-07,3.1462e-05,6.45688e-07,3.1738e-05,6.44112e-07,3.19051e-05,6.39404e-07
0.00633635,0.00116391,4.37937e-05,6.70042e-07,4.62576e-05,7.9011e-07,4.42316e-05,7.59458e-07,4.53377e-05,7.54615e-07
0.00761797,0.00139933,6.69602e-05,8.34211e-07,6.54729e-05,9.42492e-07,6.46475e-05,9.25805e-07,6.36574e-05,8.94912e-07
0.00915882,0.00168236,9.43358e-05,9.92506e-07,9.56878e-05,1.13561e-06,9.6035e-05,1.12482e-06,9.64385e-05,1.09832e-06
0.0110113,0.00202264,0.000137481,1.19513e-06,0.000134047,1.34354e-06,0.000132887,1.31952e-06,0.000138355,1.31163e-06
0.0132385,0.00243175,0.000199145,1.43326e-06,0.000200042,1.63862e-06,0.000200899,1.62588e-06,0.000198968,1.57681e-06
0.0159162,0.00292361,0.000285258,1.71707e-06,0.000287492,1.96381e-06,0.000283407,1.92948e-06,0.000287246,1.89443e-06
0.0191355,0.00351495,0.00040901,2.05711e-06,0.000412368,2.3571e-06,0.000409792,2.3189e-06,0.000411324,2.26757e-06
0.0230059,0.0042259,0.000596455,2.48632e-06,0.000598444,2.84272e-06,0.000586988,2.77499e-06,0.000598173,2.73853e-06
0.0276592,0.00508065,0.000866079,2.99652e-06,0.000864072,3.41086e-06,0.000866592,3.38314e-06,0.000873147,3.30886e-06
0.0332537,0.00610829,0.00124889,3.5948e-06,0.00124939,4.1086e-06,0.00124984,4.05451e-06,0.00124884,3.94764e-06
0.0399797,0.00734378,0.00180527,4.32081e-06,0.00180791,4.93575e-06,0.0018188,4.89397e-06,0.00180215,4.747e-06
0.0480662,0.00882916,0.0026123,5.20136e-06,0.00260429,5.93442e-06,0.00260429,5.85113e-06,0.00260965,5.72002e-06
0.0577882,0.010615,0.00379277,6.27327e-06,0.00378953,7.16657e-06,0.00379962,7.08245e-06,0.00379074,6.89459e-06
0.0694767,0.012762,0.00547264,7.53864e-06,0.00546011,8.60056e-06,0.00546422,8.49256e-06,0.00545739,8.27219e-06
0.0835294,0.0153433,0.00789612,9.05388e-06,0.00791238,1.03546e-05,0.00790329,1.0224e-05,0.00790558,9.96048e-06
0.100424,0.0184467,0.0113872,1.08714e-05,0.0114357,1.24542e-05,0.0114073,1.22754e-05,0.0114035,1.19574e-05
0.120737,0.0221779,0.0163061,1.29965e-05,0.0163339,1.48647e-05,0.016402,1.47111e-05,0.0163435,1.43039e-05
0.145157,0.0266636,0.0232886,1.55216e-05,0.0233856,1.77836e-05,0.0233991,1.75697e-05,0.0233478,1.70992e-05
0.174518,0.0320568,0.0329238,1.84299e-05,0.0330004,2.10935e-05,0.0329355,2.07994e-05,0.0329381,2.02654e-05
0.209816,0.0385407,0.0452973,2.15167e-05,0.045267,2.45714e-05,0.0453018,2.42575e-05,0.045139,2.36002e-05
0.252255,0.0463361,0.0607278,2.4776e-05,0.0603548,2.81787e-05,0.0603529,2.78136e-05,0.0600776,2.70374e-05
0.303277,0.0557083,0.0790454,2.80002e-05,0.0780971,3.16957e-05,0.0779973,3.12677e-05,0.0775803,3.03666e-05
0.364619,0.066976,0.0980377,3.07272e-05,0.0962682,3.4572e-05,0.0960158,3.40799e-05,0.0954395,3.30768e-05
0.438369,0.0805229,0.115407,3.27504e-05,0.112613,3.65969e-05,0.11234,3.60817e-05,0.111377,3.49734e-05
0.527035,0.0968098,0.12789,3.38001e-05,0.124953,3.76583e-05,0.124588,3.71059e-05,0.123542,3.59755e-05
0.633635,0.116391,0.132615,3.3699e-05,0.131328,3.7681e-05,0.130847,3.71134e-05,0.129345,3.59168e-05
0.761797,0.139933,0.126521,3.22601e-05,0.128887,3.64996e-05,0.128347,3.59449e-05,0.126872,3.4782e-05
0.915882,0.168236,0.104922,2.87709e-05,0.112065,3.33097e-05,0.111789,3.2828e-05,0.110354,3.17489e-05
