0.000110113,2.02264e-05,0,0,0,0,0,0,1.08946e-07,7.70361e-08,0,0
0.000132385,2.43175e-05,0,0,0,0,9.25539e-08,6.54455e-08,2.54286e-07,1.32877e-07,6.43708e-08,4.5517e-08
0.000159162,2.92361e-05,0,0,1.47548e-07,1.04332e-07,0,0,1.03818e-07,5.47663e-08,6.79661e-08,4.80593e-08
0.000191355,3.51495e-05,2.27295e-08,1.60722e-08,3.37305e-07,1.82916e-07,4.43653e-07,2.23255e-07,1.13911e-07,5.94785e-08,0,0
0.000230059,4.2259e-05,3.00649e-07,1.16789e-07,1.7239e-07,8.63074e-08,5.02438e-07,2.25978e-07,2.49841e-07,1.19197e-07,6.30543e-08,4.45862e-08
0.000276592,5.08065e-05,3.40697e-07,1.16079e-07,8.74143e-08,6.18113e-08,2.13549e-07,9.54779e-08,1.12976e-07,7.98864e-08,6.01592e-07,1.94426e-07
0.000332537,6.10829e-05,3.08965e-07,1.07345e-07,3.87106e-07,1.57128e-07,4.75858e-07,1.66091e-07,4.23281e-08,2.99305e-08,0,0
0.000399797,7.34378e-05,7.15494e-07,1.63498e-07,1.31044e-06,3.12223e-07,9.44241e-07,2.55486e-07,8.43198e-07,2.51313e-07,5.50266e-07,1.45629e-07
0.000480662,8.82916e-05,4.26287e-07,9.67193e-08,6.51737e-07,2.01845e-07,2.46534e-07,9.19279e-08,9.80832e-07,2.5396e-07,8.70128e-07,2.18395e-07
0.000577882,0.00010615,1.01892e-06,2.09844e-07,1.39153e-06,3.28677e-07,1.24249e-06,2.78145e-07,1.43945e-06,2.92108e-07,6.38415e-07,1.78117e-07
0.000694767,0.00012762,1.87403e-06,2.68202e-07,1.52089e-06,3.22588e-07,1.3367e-06,2.58483e-07,2.38614e-06,4.15143e-07,1.44059e-06,2.65703e-07
0.000835294,0.000153433,2.69133e-06,3.36601e-07,2.04893e-06,3.39052e-07,9.59669e-07,2.04067e-07,2.47419e-06,4.0807e-07,1.23091e-06,2.46213e-07
0.00100424,0.000184467,4.4605e-06,4.26612e-07,3.54768e-06,5.28761e-07,3.2404e-06,4.66616e-07,3.28938e-06,4.26759e-07,4.36758e-06,5.0689e-07
0.00120737,0.000221779,5.83825e-06,4.91692e-07,6.03853e-06,6.75995e-07,4.15328e-06,5.24487e-07,3.13888e-06,4.08709e-07,4.46129e-06,4.98599e-07
0.00145157,0.000266636,6.32598e-06,5.25391e-07,8.34884e-06,7.8236e-07,6.89299e-06,6.89615e-07,6.50951e-06,6.23589e-07,6.34021e-06,6.13233e-07
0.00174518,0.000320568,1.06454e-05,6.59455e-07,9.33896e-06,8.39383e-07,9.96517e-06,8.05646e-07,9.69579e-06,7.3584e-07,1.01522e-05,8.01589e-07
0.00209816,0.000385407,1.52533e-05,7.69073e-07,1.54636e-05,1.03833e-06,1.15469e-05,8.44724e-07,1.28133e-05,8.55442e-07,1.04991e-05,7.84375e-07
0.00252255,0.000463361,2.09186e-05,9.65221e-07,2.40879e-05,1.37387e-06,1.9945e-05,1.12867e-06,1.7051e-05,1.01136e-06,2.1639e-05,1.10189e-06
0.00303277,0.000557083,3.03868e-05,1.11629e-06,3.28577e-05,1.59367e-06,2.44237e-05,1.22162e-06,2.86987e-05,1.30876e-06,2.65046e-05,1.25584e-06
0.00364619,0.00066976,4.70751e-05,1.38531e-06,4.81282e-05,1.96431e-06,4.52358e-05,1.6903e-06,4.66146e-05,1.73205e-06,4.40523e-05,1.60229e-06
0.00438369,0.000805229,6.8474e-05,1.66765e-06,6.57936e-05,2.22733e-06,6.16251e-05,1.98762e-06,5.50521e-05,1.8191e-06,5.74399e-05,1.80851e-06
