0.000110113,2.02264e-05,0,0,0,0,0,0,1.69269e-07,1.19692e-07,0,0
0.000132385,2.43175e-05,0,0,0,0,0,0,3.95086e-07,2.06451e-07,9.91515e-08,7.01107e-08
0.000159162,2.92361e-05,0,0,2.55416e-07,1.80606e-07,0,0,1.61303e-07,8.50907e-08,0,0
0.000191355,3.51495e-05,3.72387e-08,2.63317e-08,5.83898e-07,3.1664e-07,6.99395e-07,3.5195e-07,1.15122e-07,8.14032e-08,0,0
0.000230059,4.2259e-05,4.92564e-07,1.91341e-07,2.98418e-07,1.49404e-07,3.89285e-07,2.13991e-07,1.48455e-07,7.4592e-08,9.71237e-08,6.86768e-08
0.000276592,5.08065e-05,3.86318e-07,1.66977e-07,1.5132e-07,1.06999e-07,1.73414e-07,9.6604e-08,0,0,3.59331e-07,1.86524e-07
0.000332537,6.10829e-05,2.58301e-07,1.12518e-07,4.04358e-07,1.96653e-07,6.02203e-07,2.40023e-07,6.57655e-08,4.65032e-08,0,0
0.000399797,7.34378e-05,8.66904e-07,2.3464e-07,9.19811e-07,3.45097e-07,5.66339e-07,2.5961e-07,8.92761e-07,3.37789e-07,4.40397e-07,1.6359e-07
0.000480662,8.82916e-05,2.50124e-07,8.27323e-08,4.21124e-07,1.98044e-07,3.32759e-07,1.39427e-07,8.89639e-07,3.13493e-07,8.71203e-07,2.59809e-07
0.000577882,0.00010615,1.25597e-06,3.17583e-07,1.38067e-06,3.94435e-07,1.25588e-06,3.31107e-07,1.53488e-06,3.68586e-07,3.8943e-07,1.71635e-07
0.000694767,0.00012762,1.87181e-06,3.48721e-07,4.90406e-07,2.58343e-07,1.17411e-06,2.91774e-07,2.57961e-06,5.40965e-07,1.25038e-06,2.80562e-07
0.000835294,0.000153433,2.84263e-06,4.47943e-07,1.60946e-06,3.81154e-07,9.82888e-07,2.43849e-07,2.25993e-06,5.24785e-07,1.19866e-06,2.73136e-07
