0.000110113,2.02264e-05,0,0,0,0,0,0,0,0,0,0
0.000132385,2.43175e-05,0,0,0,0,0,0,0,0,0,0
0.000159162,2.92361e-05,0,0,0,0,0,0,0,0,0,0
0.000191355,3.51495e-05,0,0,0,0,0,0,0,0,0,0
0.000230059,4.2259e-05,0,0,0,0,0,0,0,0,0,0
0.000276592,5.08065e-05,0,0,0,0,0,0,0,0,0,0
0.000332537,6.10829e-05,0,0,0,0,0,0,0,0,0,0
0.000399797,7.34378e-05,0,0,0,0,0,0,0,0,0,0
0.000480662,8.82916e-05,0.392297,0.277396,0,0,0,0,0,0,0,0
0.000577882,0.00010615,0,0,0,0,0.59027,0.417384,0,0,0,0
0.000694767,0.00012762,0.137883,0.0974983,0,0,0,0,0,0,0.0860906,0.0608753
0.000835294,0.000153433,0,0,0,0,0,0,0,0,0,0
0.00100424,0.000184467,0,0,0.692506,0.489675,0,0,0,0,0,0
0.00120737,0.000221779,0.136529,0.0965405,0.0830481,0.0587238,0,0,0,0,0.260839,0.184441
0.00145157,0.000266636,0.883586,0.442829,0,0,0,0,0,0,0,0
0.00174518,0.000320568,0.282516,0.199769,0,0,0.171565,0.121314,0.308458,0.218113,0,0
0.00209816,0.000385407,0.908321,0.450606,0,0,0,0,0,0,0,0
0.00252255,0.000463361,2.18434,0.749624,0.176054,0.124489,0.230482,0.162975,0.404463,0.285998,0,0
0.00303277,0.000557083,1.91446,0.622515,0.315945,0.223407,0.72202,0.408612,0.274229,0.193909,1.80019,0.611588
0.00364619,0.00066976,3.00336,0.80732,0,0,0.298266,0.150118,0.724692,0.299184,0.182037,0.12872
0.00438369,0.000805229,5.88159,1.0072,1.32952,0.622559,1.13721,0.56922,1.93589,0.519328,1.25921,0.486378
0.00527035,0.000968098,5.18189,0.849343,0.958606,0.413121,1.45558,0.448516,1.25249,0.523555,1.2297,0.583038
0.00633635,0.00116391,8.24257,1.27032,1.5357,0.556154,3.94259,0.976948,1.49249,0.50496,1.2033,0.408383
0.00761797,0.00139933,12.2784,1.55889,3.38077,0.836997,3.8394,0.901758,2.38614,0.751649,4.06286,0.82117
0.00915882,0.00168236,15.9041,1.75679,2.7825,0.692312,3.67969,0.735624,3.58408,0.947015,6.185,1.07615
0.0110113,0.00202264,22.405,2.0961,5.20542,0.997259,5.00121,0.85332,7.04191,1.1719,8.15874,1.35178
0.0132385,0.00243175,38.0014,2.77215,6.72026,1.00287,9.01625,1.45575,11.7228,1.68203,17.178,1.95896
0.0159162,0.00292361,53.6634,3.38353,8.86431,1.3128,14.5647,1.69985,15.4747,1.787,21.6892,2.2342
0.0191355,0.00351495,69.0277,3.87196,21.549,2.06223,19.4227,2.0662,17.3932,1.96721,21.7363,2.24753
0.0230059,0.0042259,104.47,4.47705,22.1549,2.15637,27.298,2.32197,35.0517,2.73472,34.8302,2.66873
0.0276592,0.00508065,155.143,5.52752,36.9038,2.72842,46.6994,3.15365,44.238,3.08991,52.1799,3.35421
0.0332537,0.00610829,229.355,6.87667,46.6354,2.83027,70.9989,3.91677,73.7964,3.93416,61.9594,3.51819
0.0399797,0.00734378,324.076,8.08305,67.5667,3.67013,92.0006,4.34489,99.6665,4.6454,109.532,4.67833
0.0480662,0.00882916,440.798,9.36741,100.697,4.32546,142.567,5.51964,140.781,5.5002,153.35,5.67126
0.0577882,0.010615,619.883,11.2309,139.367,5.25429,187.067,6.22552,210.015,6.75497,215.184,6.70679
0.0694767,0.012762,921.219,13.5844,199.581,6.2437,297.265,7.97442,273.72,7.61792,280.143,7.51346
0.0835294,0.0153433,1230.79,15.4748,275.087,7.35623,384.652,8.75787,377.421,8.88915,387.525,8.87561
0.100424,0.0184467,1619.89,17.5632,378.653,8.54354,498.739,10.0302,474.877,9.59758,496.082,9.73283
0.120737,0.0221779,2056.3,19.1711,450.458,9.02357,597.729,10.5589,597.192,10.5745,630.2,10.7486
0.145157,0.0266636,2494.7,20.5989,575.662,9.91209,696.169,10.9767,693.855,11.0684,760.364,11.4815
0.174518,0.0320568,2975.32,21.8296,679.503,10.5178,820.581,11.5313,796.301,11.3448,873.677,11.822
0.209816,0.0385407,3322.99,22.1434,760.195,10.6053,890.778,11.4061,886.428,11.3769,966.441,11.8616
0.252255,0.0463361,3570.13,21.8373,828.095,10.5794,940.067,11.0875,897.911,10.8384,987.323,11.4363
0.303277,0.0557083,3710.24,21.3492,854.269,10.1826,991.999,10.8498,921.402,10.5529,1044.26,11.1198
0.364619,0.066976,3711.49,20.5211,834.194,9.73326,987.527,10.3202,983.002,10.3902,1062.52,10.7628
0.438369,0.0805229,3593.39,19.3566,840.209,9.33884,1015.14,10.1009,956.059,9.74788,1064.02,10.2966
0.527035,0.0968098,3408.75,18.2474,787.71,8.69761,1021.16,9.74116,967.72,9.52196,1053.53,9.91316
0.633635,0.116391,3093.35,16.9091,720.931,8.07869,1012.8,9.44823,900.97,8.96516,1049.38,9.6205
0.761797,0.139933,2659.93,15.3354,629.596,7.38585,962.787,9.02863,852.545,8.48625,979.526,9.13265
0.915882,0.168236,2150.92,13.5838,478.235,6.28629,832.958,8.32881,725.118,7.71941,841.927,8.33415
