0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,8,2.82843,0,0,0,0,0,0,8,2.82843,119,10.9087,1,1,0,0,0,0,120,10.9545,42,6.48074,0,0,0,0,0,0,42,6.48074,169,13,1,1,0,0,0,0,170,13.0384,62,7.87401,0,0,0,0,0,0,62,7.87401,57,7.54983,1,1,0,0,0,0,58,7.61577
3,1,89,9.43398,0,0,0,0,0,0,89,9.43398,824,28.7054,35,5.91608,0,0,0,0,859,29.3087,343,18.5203,15,3.87298,0,0,0,0,358,18.9209,1256,35.4401,50,7.07107,0,0,0,0,1306,36.1386,437,20.9045,15,3.87298,0,0,0,0,452,21.2603,387,19.6723,20,4.47214,0,0,0,0,407,20.1742
4,1,300,17.3205,2,1.41421,0,0,0,0,302,17.3781,3022,54.9727,183,13.5277,1,1,0,0,3206,56.6216,1259,35.4824,62,7.87401,0,0,0,0,1321,36.3456,4581,67.6831,247,15.7162,1,1,0,0,4829,69.491,1427,37.7757,62,7.87401,0,0,0,0,1489,38.5876,1595,39.9375,121,11,1,1,0,0,1717,41.4367
5,1,587,24.2281,0,0,0,0,0,0,587,24.2281,6919,83.1805,478,21.8632,6,2.44949,0,0,7403,86.0407,3078,55.4797,176,13.2665,2,1.41421,0,0,3256,57.0614,10584,102.879,654,25.5734,8,2.82843,0,0,11246,106.047,3288,57.3411,165,12.8452,0,0,0,0,3453,58.7622,3631,60.2578,313,17.6918,6,2.44949,0,0,3950,62.849
6,1,763,27.6225,2,1.41421,0,0,0,0,765,27.6586,11028,105.014,959,30.9677,6,2.44949,0,0,11993,109.513,5372,73.2939,410,20.2485,5,2.23607,0,0,5787,76.0723,17163,131.008,1371,37.027,11,3.31662,0,0,18545,136.18,4953,70.3776,329,18.1384,0,0,0,0,5282,72.6774,6075,77.9423,630,25.0998,6,2.44949,0,0,6711,81.9207
7,1,775,27.8388,2,1.41421,0,0,0,0,777,27.8747,13534,116.336,1401,37.4299,12,3.4641,0,0,14947,122.258,7303,85.4576,639,25.2784,9,3,0,0,7951,89.1684,21612,147.01,2042,45.1885,21,4.58258,0,0,23675,153.867,5947,77.1168,404,20.0998,2,1.41421,0,0,6353,79.7057,7587,87.1034,997,31.5753,10,3.16228,0,0,8594,92.7038
8,1,658,25.6515,1,1,0,0,0,0,659,25.671,13732,117.184,1634,40.4228,16,4,0,0,15382,124.024,8299,91.0988,737,27.1477,8,2.82843,0,0,9044,95.0999,22689,150.629,2372,48.7032,24,4.89898,0,0,25085,158.382,5662,75.2463,472,21.7256,1,1,0,0,6135,78.3262,8070,89.8332,1162,34.0881,15,3.87298,0,0,9247,96.1613
9,1,446,21.1187,1,1,0,0,0,0,447,21.1424,12368,111.212,1736,41.6653,35,5.91608,0,0,14139,118.908,8055,89.7497,869,29.4788,20,4.47214,0,0,8944,94.5727,20869,144.461,2606,51.049,55,7.4162,0,0,23530,153.395,4872,69.7997,483,21.9773,4,2,0,0,5359,73.2052,7496,86.5794,1253,35.3977,31,5.56776,0,0,8780,93.7017
10,1,269,16.4012,0,0,0,0,0,0,269,16.4012,9777,98.8787,1636,40.4475,29,5.38516,0,0,11442,106.967,6988,83.5943,915,30.249,16,4,0,0,7919,88.9888,17034,130.514,2551,50.5074,45,6.7082,0,0,19630,140.107,3612,60.0999,427,20.664,1,1,0,0,4040,63.561,6165,78.5175,1209,34.7707,28,5.2915,0,0,7402,86.0349
11,1,150,12.2474,1,1,0,0,0,0,151,12.2882,7186,84.7703,1363,36.9188,19,4.3589,0,0,8568,92.5635,5472,73.973,817,28.5832,16,4,0,0,6305,79.404,12808,113.172,2181,46.7012,35,5.91608,0,0,15024,122.572,2570,50.6952,314,17.72,1,1,0,0,2885,53.7122,4616,67.9412,1049,32.3883,18,4.24264,0,0,5683,75.3857
12,1,81,9,1,1,0,0,0,0,82,9.05539,4665,68.3008,1085,32.9393,20,4.47214,0,0,5770,75.9605,4023,63.4271,760,27.5681,11,3.31662,0,0,4794,69.2387,8769,93.6429,1846,42.9651,31,5.56776,0,0,10646,103.179,1508,38.833,238,15.4272,2,1.41421,0,0,1748,41.8091,3157,56.1872,847,29.1033,18,4.24264,0,0,4022,63.4192
13,1,35,5.91608,0,0,0,0,0,0,35,5.91608,2934,54.1664,835,28.8964,20,4.47214,0,0,3789,61.5549,2641,51.3907,592,24.3311,18,4.24264,0,0,3251,57.0175,5610,74.8999,1427,37.7757,38,6.16441,0,0,7075,84.113,936,30.5941,160,12.6491,1,1,0,0,1097,33.121,1998,44.699,675,25.9808,19,4.3589,0,0,2692,51.8845
14,1,20,4.47214,0,0,0,0,0,0,20,4.47214,1618,40.2244,633,25.1595,18,4.24264,0,0,2269,47.634,1578,39.724,481,21.9317,10,3.16228,0,0,2069,45.4863,3216,56.7098,1114,33.3766,28,5.2915,0,0,4358,66.0151,475,21.7945,119,10.9087,0,0,0,0,594,24.3721,1143,33.8083,514,22.6716,18,4.24264,0,0,1675,40.9268
15,1,4,2,0,0,0,0,0,0,4,2,893,29.8831,395,19.8746,12,3.4641,0,0,1300,36.0555,906,30.0998,334,18.2757,12,3.4641,0,0,1252,35.3836,1803,42.4617,729,27,24,4.89898,0,0,2556,50.5569,241,15.5242,64,8,0,0,0,0,305,17.4642,652,25.5343,331,18.1934,12,3.4641,0,0,995,31.5436
