0.005,0.01,449,21.1896,0,0,0,0,536156,732.227,5040,70.993,0,0,34233,185.022,107,10.3441,0,0
0.015,0.01,0,0,0,0,0,0,347814,589.758,6314,79.4607,30,5.47723,107364,327.664,2376,48.7442,1,1
0.025,0.01,0,0,0,0,0,0,98448,313.764,1709,41.3401,14,3.74166,161959,402.441,3494,59.1101,32,5.65685
0.035,0.01,0,0,0,0,0,0,7038,83.8928,150,12.2474,0,0,170978,413.495,3266,57.1489,33,5.74456
0.045,0.01,0,0,0,0,0,0,113,10.6301,6,2.44949,0,0,133208,364.977,2367,48.6518,26,5.09902
0.055,0.01,0,0,0,0,0,0,29,5.38516,6,2.44949,0,0,103994,322.481,1935,43.9886,18,4.24264
0.065,0.01,0,0,0,0,0,0,15,3.87298,3,1.73205,0,0,83471,288.913,1463,38.2492,10,3.16228
0.075,0.01,0,0,0,0,0,0,4,2,2,1.41421,0,0,69463,263.558,1131,33.6303,13,3.60555
0.085,0.01,0,0,0,0,0,0,2,1.41421,3,1.73205,0,0,58295,241.444,1067,32.665,7,2.64575
0.095,0.01,0,0,0,0,0,0,1,1,2,1.41421,0,0,50135,223.908,905,30.0832,8,2.82843
0.105,0.01,0,0,0,0,0,0,0,0,0,0,0,0,43036,207.451,831,28.8271,6,2.44949
0.115,0.01,0,0,0,0,0,0,0,0,0,0,0,0,37659,194.059,650,25.4951,6,2.44949
0.125,0.01,0,0,0,0,0,0,0,0,0,0,0,0,33372,182.68,616,24.8193,3,1.73205
0.135,0.01,0,0,0,0,0,0,0,0,1,1,0,0,29540,171.872,566,23.7908,4,2
0.145,0.01,0,0,0,0,0,0,0,0,0,0,0,0,26443,162.613,494,22.2261,3,1.73205
0.155,0.01,0,0,0,0,0,0,0,0,0,0,0,0,24145,155.387,417,20.4206,4,2
0.165,0.01,0,0,0,0,0,0,0,0,0,0,0,0,21699,147.306,362,19.0263,5,2.23607
0.175,0.01,0,0,0,0,0,0,0,0,0,0,0,0,19534,139.764,351,18.735,9,3
0.185,0.01,0,0,0,0,0,0,0,0,0,0,0,0,17685,132.985,308,17.5499,3,1.73205
0.195,0.01,0,0,0,0,0,0,0,0,0,0,0,0,16490,128.413,268,16.3707,2,1.41421
0.205,0.01,0,0,0,0,0,0,0,0,0,0,0,0,15080,122.801,235,15.3297,6,2.44949
0.215,0.01,0,0,0,0,0,0,0,0,0,0,0,0,13736,117.201,243,15.5885,5,2.23607
0.225,0.01,0,0,0,0,0,0,0,0,0,0,0,0,12787,113.08,161,12.6886,9,3
0.235,0.01,0,0,0,0,0,0,0,0,0,0,0,0,11981,109.458,214,14.6287,4,2
0.245,0.01,0,0,0,0,0,0,0,0,0,0,0,0,10882,104.317,185,13.6015,4,2
0.255,0.01,0,0,0,0,0,0,0,0,0,0,0,0,10023,100.115,178,13.3417,6,2.44949
0.265,0.01,0,0,0,0,0,0,0,0,0,0,0,0,9395,96.9278,158,12.5698,6,2.44949
