0.00550566,0.00101132,0,2.99218e-06,-3.96058e-07,2.80116e-06,-2.99218e-06,2.11579e-06,-2.99218e-06,2.11579e-06,-2.99218e-06,2.11579e-06,1.54474e-05,9.46378e-06,-2.99218e-06,2.11579e-06,-2.99218e-06,2.11579e-06,-2.99218e-06,2.11579e-06
0.00661926,0.00121588,0,5.45524e-06,-8.56023e-06,3.85743e-06,-2.11464e-06,5.97098e-06,-5.82749e-06,4.31436e-06,-1.6516e-06,5.23085e-06,-8.56023e-06,3.85743e-06,-3.92321e-06,5.06269e-06,1.38264e-06,8.01936e-06,8.89874e-06,1.2934e-05
0.0079581,0.00146181,0,7.17624e-06,-1.35667e-05,5.92592e-06,-1.01617e-05,6.41516e-06,-1.20627e-05,6.5389e-06,-1.78951e-05,5.07437e-06,-4.76932e-06,1.05779e-05,-1.00789e-05,6.46976e-06,-3.93993e-06,1.1096e-05,1.59453e-05,1.56387e-05
0.00956774,0.00175748,0,1.31612e-05,-1.85756e-05,1.09276e-05,-1.97147e-05,9.86817e-06,-2.66755e-05,9.30635e-06,-1.36432e-05,1.04689e-05,1.20649e-06,1.51149e-05,-7.97605e-06,1.24306e-05,-6.79478e-06,1.39691e-05,1.65847e-05,2.07748e-05
0.011503,0.00211295,0,1.01637e-05,-1.59285e-05,9.85369e-06,-1.22755e-05,1.06139e-05,-1.98858e-05,8.74103e-06,-2.08897e-05,8.10984e-06,-1.66125e-05,9.65072e-06,3.25026e-06,1.6325e-05,1.37249e-05,1.67178e-05,-1.36769e-05,9.83282e-06
0.0138296,0.00254033,0,1.02089e-05,1.98774e-05,1.4177e-05,-9.45986e-06,1.12506e-05,1.20245e-05,1.38823e-05,1.34031e-05,1.55033e-05,1.596e-05,1.5702e-05,-4.82578e-07,1.18712e-05,1.71691e-05,1.8584e-05,-1.83819e-05,8.75913e-06
0.0166268,0.00305414,0,2.03988e-05,-4.24628e-05,2.05219e-05,-6.87884e-05,1.66149e-05,-4.26754e-05,2.12177e-05,-4.69808e-05,1.97823e-05,-5.96355e-06,2.76226e-05,-7.8629e-05,1.68449e-05,-1.01813e-05,2.53932e-05,-4.9599e-05,2.17124e-05
0.0199898,0.00367189,0,1.35874e-05,7.59447e-05,2.37091e-05,6.5503e-07,1.53257e-05,3.71379e-05,2.1489e-05,7.11504e-05,2.48488e-05,2.87415e-05,2.04835e-05,2.39357e-05,2.02614e-05,6.15164e-05,2.84102e-05,2.15607e-05,2.67234e-05
0.0240331,0.00441458,0,2.2033e-05,4.13312e-05,2.83443e-05,-2.54439e-05,2.16576e-05,3.21098e-05,2.77526e-05,-9.89967e-07,2.82675e-05,-1.55157e-05,2.43212e-05,-3.43826e-05,2.43601e-05,-3.03969e-05,2.45927e-05,-2.168e-05,2.62794e-05
0.0288941,0.00530749,0,2.85969e-05,-1.39687e-05,3.33074e-05,-5.12177e-05,2.8256e-05,-1.93499e-05,3.19988e-05,1.26144e-05,3.75975e-05,2.76898e-05,3.98143e-05,-3.03695e-05,3.43047e-05,-1.04426e-05,3.58118e-05,-6.12739e-05,2.94241e-05
0.0347384,0.00638101,0,3.07795e-05,1.59069e-05,3.5691e-05,-2.46139e-05,3.41549e-05,-5.53285e-05,3.49439e-05,1.32495e-05,4.10797e-05,2.82034e-05,4.24863e-05,-1.17225e-05,3.8869e-05,3.16945e-05,4.23523e-05,-1.5158e-05,4.02313e-05
0.0417647,0.00767166,0,3.93234e-05,-1.83987e-05,4.44537e-05,-1.67417e-05,4.32498e-05,3.72074e-05,4.91431e-05,1.97656e-05,4.96971e-05,-2.52572e-05,4.94726e-05,-3.89963e-05,5.10611e-05,-0.000157794,4.39045e-05,-1.43797e-05,5.33036e-05
0.0502122,0.00922337,0,4.89102e-05,-5.49124e-05,5.26135e-05,-8.58615e-06,5.54443e-05,-6.70995e-05,5.509e-05,-0.000158358,5.07729e-05,-3.87677e-05,5.94437e-05,-0.000113331,5.65838e-05,-4.39231e-05,6.02937e-05,-7.51933e-05,6.16967e-05
0.0603684,0.0110889,0,5.36772e-05,-9.16466e-07,6.26441e-05,9.58912e-05,6.60341e-05,0.000148102,7.10982e-05,0.000116659,7.2216e-05,0.000119883,7.4861e-05,-3.97007e-05,7.09025e-05,-6.64806e-06,7.16732e-05,-3.35643e-05,6.92573e-05
0.0725787,0.0133318,0,6.63103e-05,-8.05115e-05,7.59574e-05,2.23537e-05,7.74225e-05,-0.000102256,7.64136e-05,-0.000188424,7.82203e-05,5.96959e-05,8.95731e-05,-7.21422e-06,8.8785e-05,-0.00012487,8.39366e-05,-0.000139867,8.81231e-05
0.0872588,0.0160284,0,7.61724e-05,0.000224913,9.36451e-05,0.000158559,9.31819e-05,0.000157688,9.52594e-05,0.000151514,9.76225e-05,0.00037543,0.000109715,4.17334e-05,0.000103085,7.78205e-05,0.000103094,7.19432e-05,0.000105313
0.104908,0.0192703,0,9.92513e-05,-0.000160394,0.000111213,2.82054e-05,0.000117526,8.69595e-05,0.00011957,0.000106601,0.000126397,-0.00015174,0.000124348,9.4968e-05,0.000132387,-1.69611e-05,0.000131775,-0.000237833,0.000128407
0.126127,0.0231681,0,0.000117236,-0.000107009,0.000132909,5.62905e-05,0.000136935,-0.000295321,0.000135933,-0.000109319,0.000145206,-0.00046237,0.00014294,-0.00026964,0.000152648,-7.8977e-05,0.000158633,-7.18571e-05,0.000162889
0.151638,0.0278541,0,0.000141924,-0.000315782,0.000159606,-0.000183746,0.000161394,-0.000265411,0.000164546,-7.22433e-05,0.000175506,0.000156753,0.000186945,0.00027357,0.000191428,-0.000134034,0.000187678,0.000330808,0.000200784
0.18231,0.033488,0,0.0001602,7.9742e-05,0.000188968,2.57526e-05,0.000187846,0.000410629,0.000200115,8.5466e-05,0.000203974,9.85261e-05,0.000212229,6.25525e-05,0.000216365,-3.29255e-05,0.000218961,0.000584758,0.000237409
0.219184,0.0402615,0,0.000196942,0.000228423,0.000230051,0.00010986,0.000227641,-3.45264e-05,0.000235908,0.000388004,0.000251113,0.000197166,0.000259198,0.00021639,0.000264604,-0.000388461,0.000263307,6.84006e-05,0.00027642
0.263518,0.0484049,0,0.000234244,0.000179169,0.000274264,-0.00011338,0.000271034,0.000251072,0.000283929,0.000476444,0.000298106,0.0003921,0.000312334,-0.000300771,0.000308371,-0.000218749,0.000316186,0.000639402,0.000333184
0.316818,0.0581955,0,0.000278772,0.000167686,0.000324002,-7.16888e-05,0.000322715,-0.000308968,0.000331949,-0.00092961,0.000341615,-0.000501995,0.000360996,-0.000216887,0.000368448,4.81816e-05,0.000382038,-0.000394203,0.000379196
0.380899,0.0699664,0,0.000322379,-0.000128741,0.000372185,-0.000341476,0.000370164,-9.71116e-05,0.000384813,-0.000512383,0.000398675,-0.000403317,0.000418694,0.000178968,0.000427425,0.000287985,0.000435899,-0.00042293,0.000440823
0.457941,0.0841181,0,0.000367545,-5.28684e-05,0.000426364,0.000464832,0.000424926,0.000182561,0.000441304,0.00062051,0.000461089,0.000118066,0.00047798,0.000271731,0.000488821,0.000728615,0.00050285,-0.000185711,0.00050194
0.550566,0.101132,0,0.000403144,-0.000111522,0.000469698,-0.000430444,0.000464941,0.000531119,0.0004867,0.000222528,0.000507212,-0.000178056,0.000524358,-0.000451382,0.000533086,9.79918e-05,0.000542948,-4.62512e-05,0.000555177
0.661926,0.121588,0,0.000441805,-0.00101519,0.00050877,-0.00062692,0.000506003,-0.00176934,0.000520297,0.000150015,0.000549991,-0.000459553,0.000569562,-0.000328392,0.000580705,-0.00153973,0.000579343,-0.000223711,0.000603362
0.79581,0.146181,0,0.000463602,-0.001647,0.000531031,-0.00127685,0.000527731,0.000368376,0.000552167,-7.639e-05,0.000573082,-0.000543751,0.000592203,-0.00130561,0.000600485,-0.000783595,0.000609794,0.000404977,0.000627449
0.956774,0.175748,0,0.000469408,0.00176677,0.000545854,0.000991273,0.000540906,0.00149429,0.000559894,0.00123556,0.000580835,0.00208931,0.000607441,0.00204175,0.000620446,0.00162219,0.000625696,0.00236454,0.00064082
1.1503,0.211295,0,0.000470121,0.000449975,0.000539887,-4.44608e-05,0.000536367,0.00236495,0.000561653,0.00196847,0.000583155,0.0044124,0.000609665,0.00301524,0.000618582,0.00263001,0.000624761,0.00585846,0.000647594
1.38296,0.254033,0,0.000461159,0.00127389,0.000532677,0.00259186,0.000531804,0.00284591,0.000550845,0.00451193,0.000575456,0.00768521,0.000602878,0.00791193,0.000616244,0.00849043,0.000625514,0.0092104,0.000640003
1.66268,0.305414,0,0.000445184,0.00470129,0.000520327,0.00602437,0.000519181,0.00802211,0.000540686,0.00911486,0.00056449,0.0152944,0.000598904,0.0155108,0.00061225,0.0169007,0.000623373,0.0176517,0.000636573
1.99898,0.367189,0,0.000426954,0.0063925,0.000500707,0.00918873,0.000502803,0.0115457,0.000524572,0.0135287,0.00054816,0.0213591,0.000586396,0.0226379,0.000599904,0.0234747,0.00061087,0.0271876,0.000633086
