0.005,0.01,10.95,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0.01,12.85,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0.01,14.75,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0.01,16.65,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0.01,18.55,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0.01,20.45,1.9,0,0,0,0,0,0,16,4,0,0,0,0,36,6,0,0,0,0
0.005,0.01,22.35,1.9,7,2.64575,0,0,0,0,462,21.4942,0,0,0,0,1559,39.4842,0,0,0,0
0.005,0.01,24.25,1.9,8,2.82843,0,0,0,0,595,24.3926,0,0,0,0,2118,46.0217,0,0,0,0
0.005,0.01,26.15,1.9,12,3.4641,0,0,0,0,707,26.5895,0,0,0,0,2902,53.8702,0,0,0,0
0.005,0.01,28.05,1.9,12,3.4641,0,0,0,0,894,29.8998,0,0,0,0,3894,62.4019,0,0,0,0
0.005,0.01,29.95,1.9,19,4.3589,0,0,0,0,1131,33.6303,0,0,0,0,4937,70.2638,0,0,0,0
0.005,0.01,31.85,1.9,13,3.60555,0,0,0,0,1395,37.3497,0,0,0,0,6842,82.7164,0,0,0,0
0.005,0.01,33.75,1.9,20,4.47214,0,0,0,0,1769,42.0595,0,0,0,0,8743,93.504,0,0,0,0
0.005,0.01,35.65,1.9,20,4.47214,0,0,0,0,2162,46.4973,0,0,0,0,11198,105.821,0,0,0,0
0.005,0.01,37.55,1.9,15,3.87298,0,0,0,0,2566,50.6557,0,0,0,0,13885,117.835,0,0,0,0
0.005,0.01,39.45,1.9,16,4,0,0,0,0,3022,54.9727,0,0,0,0,17211,131.191,0,0,0,0
0.005,0.01,41.35,1.9,28,5.2915,0,0,0,0,3523,59.3549,0,0,0,0,20798,144.215,0,0,0,0
0.005,0.01,43.25,1.9,30,5.47723,0,0,0,0,4112,64.1249,0,0,0,0,24649,157,0,0,0,0
0.005,0.01,45.15,1.9,19,4.3589,0,0,0,0,4991,70.647,0,0,0,0,28397,168.514,0,0,0,0
0.005,0.01,47.05,1.9,22,4.69042,0,0,0,0,5599,74.8265,0,0,0,0,32941,181.497,0,0,0,0
0.005,0.01,48.95,1.9,27,5.19615,0,0,0,0,6416,80.0999,0,0,0,0,37788,194.391,0,0,0,0
0.005,0.01,50.85,1.9,45,6.7082,0,0,0,0,7363,85.8079,0,0,0,0,42805,206.894,0,0,0,0
0.005,0.01,52.75,1.9,42,6.48074,0,0,0,0,8082,89.8999,0,0,0,0,48401,220.002,0,0,0,0
0.005,0.01,54.65,1.9,36,6,0,0,0,0,9320,96.5401,0,0,0,0,53632,231.586,0,0,0,0
0.005,0.01,56.55,1.9,38,6.16441,0,0,0,0,10272,101.351,0,0,0,0,58985,242.868,0,0,0,0
0.005,0.01,58.45,1.9,45,6.7082,0,0,0,0,11160,105.641,0,0,0,0,64753,254.466,0,0,0,0
0.005,0.01,60.35,1.9,45,6.7082,0,0,0,0,12866,113.428,0,0,0,0,71412,267.23,0,0,0,0
0.005,0.01,62.25,1.9,49,7,0,0,0,0,13895,117.877,0,0,0,0,76066,275.801,0,0,0,0
0.005,0.01,64.15,1.9,56,7.48331,0,0,0,0,15208,123.321,0,0,0,0,83755,289.405,0,0,0,0
0.005,0.01,66.05,1.9,70,8.3666,0,0,0,0,16421,128.144,0,0,0,0,89531,299.217,0,0,0,0
0.005,0.01,67.95,1.9,53,7.28011,0,0,0,0,17885,133.735,0,0,0,0,95815,309.54,0,0,0,0
0.005,0.01,69.85,1.9,77,8.77496,0,0,0,0,19440,139.427,0,0,0,0,102340,319.906,0,0,0,0
0.005,0.01,71.75,1.9,77,8.77496,0,0,0,0,20570,143.422,0,0,0,0,107293,327.556,0,0,0,0
0.005,0.01,73.65,1.9,94,9.69536,0,0,0,0,22265,149.215,0,0,0,0,114910,338.984,0,0,0,0
0.005,0.01,75.55,1.9,83,9.11043,0,0,0,0,24280,155.82,0,0,0,0,121596,348.706,0,0,0,0
0.005,0.01,77.45,1.9,99,9.94987,0,0,0,0,25464,159.574,0,0,0,0,128627,358.646,0,0,0,0
0.005,0.01,79.35,1.9,109,10.4403,0,0,0,0,27526,165.91,0,0,0,0,134220,366.36,0,0,0,0
0.005,0.01,81.25,1.9,115,10.7238,0,0,0,0,29200,170.88,0,0,0,0,141615,376.318,0,0,0,0
0.005,0.01,83.15,1.9,134,11.5758,0,0,0,0,30795,175.485,0,0,0,0,146714,383.033,0,0,0,0
0.005,0.01,85.05,1.9,122,11.0454,0,0,0,0,32566,180.461,0,0,0,0,154530,393.103,0,0,0,0
0.005,0.01,86.95,1.9,150,12.2474,0,0,0,0,35242,187.729,0,0,0,0,160961,401.199,0,0,0,0
0.005,0.01,88.85,1.9,134,11.5758,0,0,0,0,36632,191.395,0,0,0,0,167237,408.946,0,0,0,0
0.005,0.01,90.75,1.9,149,12.2066,0,0,0,0,38483,196.171,0,0,0,0,173430,416.449,0,0,0,0
0.005,0.01,92.65,1.9,178,13.3417,0,0,0,0,40031,200.077,0,0,0,0,178456,422.441,0,0,0,0
0.005,0.01,94.55,1.9,176,13.2665,0,0,0,0,42742,206.741,0,0,0,0,186751,432.147,0,0,0,0
0.005,0.01,96.45,1.9,187,13.6748,0,0,0,0,44375,210.654,0,0,0,0,191861,438.019,0,0,0,0
0.005,0.01,98.35,1.9,219,14.7986,0,0,0,0,47647,218.282,0,0,0,0,199870,447.068,0,0,0,0
0.005,0.01,100.25,1.9,204,14.2829,0,0,0,0,48177,219.493,0,0,0,0,203425,451.027,0,0,0,0
0.005,0.01,102.15,1.9,220,14.8324,0,0,0,0,50525,224.778,0,0,0,0,208343,456.446,0,0,0,0
0.005,0.01,104.05,1.9,218,14.7648,0,0,0,0,53199,230.649,0,0,0,0,213209,461.746,0,0,0,0
0.005,0.01,105.95,1.9,258,16.0624,0,0,0,0,55108,234.751,0,0,0,0,221791,470.947,0,0,0,0
0.005,0.01,107.85,1.9,258,16.0624,0,0,0,0,56792,238.311,0,0,0,0,226027,475.423,0,0,0,0
0.005,0.01,109.75,1.9,284,16.8523,0,0,0,0,59335,243.588,0,0,0,0,229893,479.472,0,0,0,0
0.005,0.01,111.65,1.9,309,17.5784,0,0,0,0,61822,248.64,0,0,0,0,238377,488.239,0,0,0,0
0.005,0.01,113.55,1.9,340,18.4391,0,0,0,0,63896,252.777,0,0,0,0,241592,491.52,0,0,0,0
0.005,0.01,115.45,1.9,326,18.0555,0,0,0,0,66329,257.544,0,0,0,0,250759,500.758,0,0,0,0
0.005,0.01,117.35,1.9,303,17.4069,0,0,0,0,68440,261.61,0,0,0,0,252102,502.098,0,0,0,0
0.005,0.01,119.25,1.9,364,19.0788,0,0,0,0,70429,265.385,0,0,0,0,256689,506.645,0,0,0,0
0.005,0.01,121.15,1.9,414,20.347,0,0,0,0,73166,270.492,0,0,0,0,263669,513.487,0,0,0,0
0.005,0.01,123.05,1.9,406,20.1494,0,0,0,0,74773,273.447,0,0,0,0,267244,516.956,0,0,0,0
0.005,0.01,124.95,1.9,452,21.2603,0,0,0,0,78276,279.778,0,0,0,0,272257,521.783,0,0,0,0
0.005,0.01,126.85,1.9,423,20.567,0,0,0,0,80126,283.065,0,0,0,0,276504,525.836,0,0,0,0
0.005,0.01,128.75,1.9,465,21.5639,0,0,0,0,82709,287.592,0,0,0,0,281499,530.565,0,0,0,0
0.005,0.01,130.65,1.9,472,21.7256,0,0,0,0,84050,289.914,0,0,0,0,283158,532.126,0,0,0,0
0.005,0.01,132.55,1.9,473,21.7486,0,0,0,0,87329,295.515,0,0,0,0,291256,539.681,0,0,0,0
0.005,0.01,134.45,1.9,540,23.2379,0,0,0,0,90018,300.03,0,0,0,0,292832,541.14,0,0,0,0
0.005,0.01,136.35,1.9,562,23.7065,0,0,0,0,92289,303.791,0,0,0,0,298193,546.071,0,0,0,0
0.005,0.01,138.25,1.9,583,24.1454,0,0,0,0,93697,306.1,0,0,0,0,301679,549.253,0,0,0,0
0.005,0.01,140.15,1.9,591,24.3105,0,0,0,0,95656,309.283,0,0,0,0,301866,549.423,0,0,0,0
0.005,0.01,142.05,1.9,629,25.0799,0,0,0,0,99502,315.439,0,0,0,0,311881,558.463,0,0,0,0
0.005,0.01,143.95,1.9,627,25.04,0,0,0,0,100642,317.241,0,0,0,0,309568,556.388,0,0,0,0
0.005,0.01,145.85,1.9,640,25.2982,0,0,0,0,103092,321.079,0,0,0,0,314360,560.678,0,0,0,0
0.005,0.01,147.75,1.9,701,26.4764,0,0,0,0,105228,324.389,0,0,0,0,315830,561.988,0,0,0,0
0.005,0.01,149.65,1.9,731,27.037,0,0,0,0,108501,329.395,0,0,0,0,323197,568.504,0,0,0,0
0.005,0.01,151.55,1.9,731,27.037,0,0,0,0,110099,331.812,0,0,0,0,323841,569.07,0,0,0,0
0.005,0.01,153.45,1.9,735,27.1109,0,0,0,0,111671,334.172,0,0,0,0,328302,572.976,0,0,0,0
0.005,0.01,155.35,1.9,790,28.1069,0,0,0,0,113795,337.335,0,0,0,0,329542,574.057,0,0,0,0
0.005,0.01,157.25,1.9,824,28.7054,0,0,0,0,115935,340.492,0,0,0,0,332564,576.684,0,0,0,0
0.005,0.01,159.15,1.9,913,30.2159,0,0,0,0,118547,344.307,0,0,0,0,334647,578.487,0,0,0,0
0.005,0.01,161.05,1.9,863,29.3769,0,0,0,0,122517,350.024,0,0,0,0,342204,584.982,0,0,0,0
0.005,0.01,162.95,1.9,872,29.5296,0,0,0,0,123740,351.767,0,0,0,0,342152,584.938,0,0,0,0
0.005,0.01,164.85,1.9,971,31.1609,0,0,0,0,126688,355.933,0,0,0,0,344560,586.992,0,0,0,0
0.005,0.01,166.75,1.9,1015,31.8591,0,0,0,0,129004,359.171,0,0,0,0,346639,588.761,0,0,0,0
0.005,0.01,168.65,1.9,1052,32.4345,0,0,0,0,129456,359.8,0,0,0,0,345266,587.593,0,0,0,0
0.005,0.01,170.55,1.9,1064,32.619,0,0,0,0,134165,366.285,0,0,0,0,352719,593.902,0,0,0,0
0.005,0.01,172.45,1.9,1066,32.6497,0,0,0,0,135141,367.615,0,0,0,0,352782,593.955,0,0,0,0
0.005,0.01,174.35,1.9,1132,33.6452,0,0,0,0,137604,370.95,0,0,0,0,356054,596.703,0,0,0,0
0.005,0.01,176.25,1.9,1130,33.6155,0,0,0,0,136305,369.195,0,0,0,0,351272,592.682,0,0,0,0
0.005,0.01,178.15,1.9,1151,33.9264,0,0,0,0,141114,375.651,0,0,0,0,356748,597.284,0,0,0,0
0.005,0.01,180.05,1.9,1200,34.641,0,0,0,0,143364,378.634,0,0,0,0,359904,599.92,0,0,0,0
0.005,0.01,181.95,1.9,1219,34.9142,0,0,0,0,145737,381.755,0,0,0,0,361300,601.082,0,0,0,0
0.005,0.01,183.85,1.9,1197,34.5977,0,0,0,0,144846,380.586,0,0,0,0,356929,597.435,0,0,0,0
0.005,0.01,185.75,1.9,1264,35.5528,0,0,0,0,147420,383.953,0,0,0,0,362160,601.797,0,0,0,0
0.005,0.01,187.65,1.9,1292,35.9444,0,0,0,0,151161,388.794,0,0,0,0,360188,600.157,0,0,0,0
0.005,0.01,189.55,1.9,1314,36.2491,0,0,0,0,150281,387.661,0,0,0,0,362365,601.968,0,0,0,0
0.005,0.01,191.45,1.9,1327,36.428,0,0,0,0,153220,391.433,0,0,0,0,363274,602.722,0,0,0,0
0.005,0.01,193.35,1.9,1533,39.1535,0,0,0,0,157924,397.397,0,0,0,0,369180,607.602,0,0,0,0
0.005,0.01,195.25,1.9,1491,38.6135,0,0,0,0,158093,397.609,0,0,0,0,367348,606.092,0,0,0,0
0.005,0.01,197.15,1.9,1514,38.9102,0,0,0,0,160648,400.809,0,0,0,0,369932,608.22,0,0,0,0
0.005,0.01,199.05,1.9,1642,40.5216,0,0,0,0,163362,404.181,0,0,0,0,372601,610.411,0,0,0,0
0.015,0.01,10.95,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015,0.01,12.85,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015,0.01,14.75,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015,0.01,16.65,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015,0.01,18.55,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015,0.01,20.45,1.9,0,0,0,0,0,0,6,2.44949,0,0,0,0,228,15.0997,0,0,0,0
0.015,0.01,22.35,1.9,0,0,0,0,0,0,172,13.1149,0,0,0,0,6974,83.5105,0,0,0,0
0.015,0.01,24.25,1.9,0,0,0,0,0,0,274,16.5529,0,0,0,0,10430,102.127,0,0,0,0
0.015,0.01,26.15,1.9,0,0,0,0,0,0,344,18.5472,0,0,0,0,14788,121.606,0,0,0,0
0.015,0.01,28.05,1.9,0,0,0,0,0,0,520,22.8035,0,0,0,0,20045,141.58,0,0,0,0
0.015,0.01,29.95,1.9,0,0,0,0,0,0,597,24.4336,0,0,0,0,25587,159.959,0,0,0,0
0.015,0.01,31.85,1.9,0,0,0,0,0,0,807,28.4077,0,0,0,0,32120,179.221,0,0,0,0
0.015,0.01,33.75,1.9,0,0,0,0,0,0,868,29.4618,0,0,0,0,38867,197.147,0,0,0,0
0.015,0.01,35.65,1.9,0,0,0,0,0,0,1059,32.5423,0,0,0,0,46283,215.135,0,0,0,0
0.015,0.01,37.55,1.9,0,0,0,0,0,0,1234,35.1283,0,0,0,0,53599,231.515,0,0,0,0
0.015,0.01,39.45,1.9,0,0,0,0,0,0,1494,38.6523,0,0,0,0,62255,249.51,0,0,0,0
0.015,0.01,41.35,1.9,0,0,0,0,0,0,1745,41.7732,0,0,0,0,70912,266.293,0,0,0,0
0.015,0.01,43.25,1.9,0,0,0,0,0,0,1941,44.0568,0,0,0,0,79027,281.117,0,0,0,0
0.015,0.01,45.15,1.9,0,0,0,0,0,0,2189,46.7868,0,0,0,0,87057,295.054,0,0,0,0
0.015,0.01,47.05,1.9,0,0,0,0,0,0,2472,49.7192,0,0,0,0,96912,311.307,0,0,0,0
0.015,0.01,48.95,1.9,0,0,0,0,0,0,2644,51.4198,0,0,0,0,104240,322.862,0,0,0,0
0.015,0.01,50.85,1.9,0,0,0,0,0,0,2974,54.5344,0,0,0,0,112317,335.137,0,0,0,0
